route	source_lexicality	label	relative_position	interpolated_error_rate	n_items_x_seeds_total
full	real	Real words	0.24242424242424243	0.0	2684
full	real	Real words	0.25252525252525254	0.0	2684
full	real	Real words	0.26262626262626265	0.0	2684
full	real	Real words	0.27272727272727276	0.0	2684
full	real	Real words	0.2828282828282829	0.0	2684
full	real	Real words	0.29292929292929293	0.0	2684
full	real	Real words	0.30303030303030304	0.0	2684
full	real	Real words	0.31313131313131315	0.0	2684
full	real	Real words	0.32323232323232326	0.0	2684
full	real	Real words	0.33333333333333337	0.0	2684
full	real	Real words	0.3434343434343435	0.0	2684
full	real	Real words	0.3535353535353536	0.0	2684
full	real	Real words	0.36363636363636365	0.0	2684
full	real	Real words	0.37373737373737376	0.0	2684
full	real	Real words	0.38383838383838387	0.0	2684
full	real	Real words	0.393939393939394	0.0	2684
full	real	Real words	0.4040404040404041	0.0	2684
full	real	Real words	0.4141414141414142	0.0	2684
full	real	Real words	0.42424242424242425	0.0	2684
full	real	Real words	0.43434343434343436	0.0	2684
full	real	Real words	0.4444444444444445	0.0	2684
full	real	Real words	0.4545454545454546	0.0	2684
full	real	Real words	0.4646464646464647	0.0	2684
full	real	Real words	0.4747474747474748	0.0	2684
full	real	Real words	0.48484848484848486	0.0	2684
full	real	Real words	0.494949494949495	0.0	2684
full	real	Real words	0.5050505050505051	0.0	2684
full	real	Real words	0.5151515151515152	0.0	2684
full	real	Real words	0.5252525252525253	0.0	2684
full	real	Real words	0.5353535353535354	0.0	2684
full	real	Real words	0.5454545454545455	0.0	2684
full	real	Real words	0.5555555555555556	0.0	2684
full	real	Real words	0.5656565656565657	0.0	2684
full	real	Real words	0.5757575757575758	0.0	2684
full	real	Real words	0.5858585858585859	0.0	2684
full	real	Real words	0.595959595959596	0.0	2684
full	real	Real words	0.6060606060606061	0.0	2684
full	real	Real words	0.6161616161616162	0.0	2684
full	real	Real words	0.6262626262626263	0.0	2684
full	real	Real words	0.6363636363636365	0.0	2684
full	real	Real words	0.6464646464646465	0.0	2684
full	real	Real words	0.6565656565656566	0.0	2684
full	real	Real words	0.6666666666666667	0.0	2684
full	real	Real words	0.6767676767676768	0.0	2684
full	real	Real words	0.686868686868687	0.0	2684
full	real	Real words	0.696969696969697	0.0	2684
full	real	Real words	0.7070707070707072	0.0	2684
full	real	Real words	0.7171717171717172	0.0	2684
full	real	Real words	0.7272727272727273	0.0	2684
full	real	Real words	0.7373737373737375	0.0	2684
full	real	Real words	0.7474747474747475	0.0	2684
full	real	Real words	0.7575757575757577	0.0	2684
full	real	Real words	0.7676767676767677	0.0	2684
full	real	Real words	0.7777777777777778	0.0	2684
full	real	Real words	0.787878787878788	0.0	2684
full	real	Real words	0.797979797979798	0.0	2684
full	real	Real words	0.8080808080808082	0.0	2684
full	real	Real words	0.8181818181818182	0.0	2684
full	real	Real words	0.8282828282828284	0.0	2684
full	real	Real words	0.8383838383838385	0.0	2684
full	real	Real words	0.8484848484848485	0.0	2684
full	real	Real words	0.8585858585858587	0.0	2684
full	real	Real words	0.8686868686868687	0.0	2684
full	real	Real words	0.8787878787878789	0.0	2684
full	real	Real words	0.888888888888889	0.0	2684
full	real	Real words	0.8989898989898991	0.0	2684
full	real	Real words	0.9090909090909092	0.0	2684
full	real	Real words	0.9191919191919192	0.0	2684
full	real	Real words	0.9292929292929294	0.0	2684
full	real	Real words	0.9393939393939394	0.0	2684
full	real	Real words	0.9494949494949496	0.0	2684
full	real	Real words	0.9595959595959597	0.0	2684
full	real	Real words	0.9696969696969697	0.0	2684
full	real	Real words	0.9797979797979799	0.0	2684
full	real	Real words	0.98989898989899	0.0	2684
full	real	Real words	1.0	0.0	2684
ltm	pseudo	Pseudowords	0.0	0.017902813299232736	1564
ltm	pseudo	Pseudowords	0.010101010101010102	0.018048457323981193	1564
ltm	pseudo	Pseudowords	0.020202020202020204	0.01823203140862483	1564
ltm	pseudo	Pseudowords	0.030303030303030304	0.018451317680595516	1564
ltm	pseudo	Pseudowords	0.04040404040404041	0.018704098267325105	1564
ltm	pseudo	Pseudowords	0.05050505050505051	0.018988155296245462	1564
ltm	pseudo	Pseudowords	0.06060606060606061	0.01930127089478845	1564
ltm	pseudo	Pseudowords	0.07070707070707072	0.01964122719038593	1564
ltm	pseudo	Pseudowords	0.08080808080808081	0.020005806310469765	1564
ltm	pseudo	Pseudowords	0.09090909090909091	0.020392790382471812	1564
ltm	pseudo	Pseudowords	0.10101010101010102	0.02079996153382394	1564
ltm	pseudo	Pseudowords	0.11111111111111112	0.021225101891958007	1564
ltm	pseudo	Pseudowords	0.12121212121212122	0.021665993584305876	1564
ltm	pseudo	Pseudowords	0.13131313131313133	0.022156507665834508	1564
ltm	pseudo	Pseudowords	0.14141414141414144	0.02282061758001122	1564
ltm	pseudo	Pseudowords	0.15151515151515152	0.02366225963441807	1564
ltm	pseudo	Pseudowords	0.16161616161616163	0.024681047474205846	1564
ltm	pseudo	Pseudowords	0.17171717171717174	0.025855904784450788	1564
ltm	pseudo	Pseudowords	0.18181818181818182	0.02718276947218516	1564
ltm	pseudo	Pseudowords	0.19191919191919193	0.028638846589323107	1564
ltm	pseudo	Pseudowords	0.20202020202020204	0.030197697809561958	1564
ltm	pseudo	Pseudowords	0.21212121212121213	0.03183288480659904	1564
ltm	pseudo	Pseudowords	0.22222222222222224	0.033517969254131676	1564
ltm	pseudo	Pseudowords	0.23232323232323235	0.0352265128258572	1564
ltm	pseudo	Pseudowords	0.24242424242424243	0.03693207719547292	1564
ltm	pseudo	Pseudowords	0.25252525252525254	0.038611388186880896	1564
