space	lexicon_index	word	pc1	pc2
h_wm_seed19	173	items	-0.10337714850902557	0.12938684225082397
h_wm_seed19	174	company	-0.16952039301395416	0.011565851978957653
h_wm_seed19	175	r	0.4480541944503784	0.18102526664733887
h_wm_seed19	176	read	0.4657725393772125	-0.07257138937711716
h_wm_seed19	177	group	0.4381229281425476	-0.24753431975841522
h_wm_seed19	178	sex	0.23995161056518555	-0.21373340487480164
h_wm_seed19	179	need	0.4003150463104248	-0.07037957012653351
h_wm_seed19	180	many	0.27823367714881897	0.2187449038028717
h_wm_seed19	181	user	0.22196972370147705	0.2831186056137085
h_wm_seed19	182	said	0.4012450873851776	-0.05309012904763222
h_wm_seed19	183	de	0.5568657517433167	0.1339912861585617
h_wm_seed19	184	does	0.43681615591049194	2.769899947452359e-05
h_wm_seed19	185	set	0.37106621265411377	-0.056632500141859055
h_wm_seed19	186	under	0.15999004244804382	0.27803167700767517
h_wm_seed19	187	general	-0.07006971538066864	0.3399921655654907
h_wm_seed19	188	research	0.07743261754512787	-0.046237360686063766
h_wm_seed19	189	january	-0.2753860056400299	0.20338724553585052
h_wm_seed19	190	mail	0.45987793803215027	0.029070263728499413
h_wm_seed19	191	full	0.4517616331577301	-0.09877993911504745
h_wm_seed19	192	map	0.4805804193019867	0.03763080760836601
h_wm_seed19	193	reviews	-0.022786177694797516	-0.07174994051456451
h_wm_seed19	194	program	0.05137035623192787	-0.2673353850841522
h_wm_seed19	195	life	0.4610423147678375	0.03845306485891342
h_wm_seed19	196	know	0.5302876234054565	0.26151859760284424
h_wm_seed19	197	games	0.2745411992073059	-0.19574491679668427
h_wm_seed19	198	way	0.536241888999939	0.033588752150535583
h_wm_seed19	199	days	0.46277210116386414	-0.0755678191781044
h_wm_seed19	200	management	-0.3379177451133728	0.1019449383020401
h_wm_seed19	201	p	0.5616682171821594	0.05000196024775505
h_wm_seed19	202	part	0.3196350634098053	-0.256057471036911
h_wm_seed19	203	could	0.5047401785850525	-0.14146487414836884
h_wm_seed19	204	great	0.39442014694213867	-0.3673475384712219
h_wm_seed19	205	united	-0.2590678036212921	0.08236993849277496
h_wm_seed19	206	hotel	0.09199082106351852	0.0865606889128685
h_wm_seed19	207	real	0.46855229139328003	-0.07339327037334442
h_wm_seed19	208	f	0.4045393764972687	0.20620597898960114
h_wm_seed19	209	item	0.015842078253626823	0.28858309984207153
h_wm_seed19	210	center	0.07827287912368774	0.05069524422287941
h_wm_seed19	211	ebay	0.2720935344696045	0.30363813042640686
h_wm_seed19	212	must	0.2491447776556015	-0.15958049893379211
h_wm_seed19	213	store	0.3482617735862732	-0.2520201802253723
h_wm_seed19	214	travel	-0.005456132348626852	-0.05966814234852791
h_wm_seed19	215	comments	-0.205980122089386	-0.0879490077495575
h_wm_seed19	216	made	0.45916974544525146	-0.03388267010450363
h_wm_seed19	217	report	-0.07017318904399872	-0.14660386741161346
h_wm_seed19	218	off	0.4325055181980133	0.15436889231204987
h_wm_seed19	219	member	0.15676656365394592	0.12149506062269211
h_wm_seed19	220	details	-0.07023921608924866	-0.14713050425052643
h_wm_seed19	221	line	0.44726651906967163	0.09276863932609558
h_wm_seed19	222	terms	0.1801382303237915	-0.07642415165901184
h_wm_seed19	223	before	0.13205961883068085	-0.006875460967421532
h_wm_seed19	224	hotels	-0.03410455957055092	-0.03483162820339203
h_wm_seed19	225	did	0.45233091711997986	-0.08271360397338867
h_wm_seed19	226	send	0.21801714599132538	-0.13844995200634003
h_wm_seed19	227	right	0.452362596988678	-0.09054416418075562
h_wm_seed19	228	type	0.38509976863861084	-0.06264472007751465
h_wm_seed19	229	because	0.13418596982955933	0.013156546279788017
h_wm_seed19	230	local	0.09904792904853821	0.1450793743133545
h_wm_seed19	231	those	0.45814505219459534	0.04258280619978905
h_wm_seed19	232	using	0.02312365174293518	0.0835404172539711
h_wm_seed19	233	results	-0.22574442625045776	-0.2268960326910019
h_wm_seed19	234	office	0.04578850418329239	0.21392790973186493
h_wm_seed19	235	education	-0.3777475357055664	0.2459075003862381
h_wm_seed19	236	national	-0.19223372638225555	0.21811586618423462
h_wm_seed19	237	car	0.5226204991340637	-0.05524246767163277
h_wm_seed19	238	design	0.09509927779436111	-0.048562195152044296
h_wm_seed19	239	take	0.37327930331230164	-0.10685208439826965
h_wm_seed19	240	posted	-0.07499109208583832	-0.14324527978897095
h_wm_seed19	241	internet	-0.34628644585609436	0.0806099995970726
h_wm_seed19	242	address	-0.09378840029239655	0.08119496703147888
h_wm_seed19	243	community	-0.29753077030181885	0.07228469103574753
h_wm_seed19	244	within	-0.002668271539732814	-0.07014307379722595
h_wm_seed19	245	states	0.10988699644804001	-0.38066551089286804
h_wm_seed19	246	area	0.09214314073324203	0.38408905267715454
h_wm_seed19	247	want	0.21423546969890594	-0.21058577299118042
h_wm_seed19	248	phone	0.5149177312850952	0.024741237983107567
h_wm_seed19	249	dvd	-0.10856158286333084	-0.010587972588837147
h_wm_seed19	250	shipping	0.036318227648735046	-0.057637233287096024
h_wm_seed19	251	reserved	-0.12877558171749115	-0.17177599668502808
h_wm_seed19	252	subject	-0.22747622430324554	-0.19414997100830078
h_wm_seed19	253	between	-0.020284296944737434	-0.16739529371261597
h_wm_seed19	254	forum	0.07913849502801895	-0.032850053161382675
h_wm_seed19	255	family	-0.06321560591459274	0.17450600862503052
h_wm_seed19	256	l	0.39112362265586853	0.31820669770240784
