seed	factor	repeat	r2_drop	mae_increase
21	length	46	0.03429009951861395	0.007740636403549772
21	length	47	0.04268626320795654	0.01399856085781681
21	length	48	0.07998100303772526	0.009686073471513873
21	length	49	0.053104190243903004	0.01548047196338384
21	length	50	0.05911155383965838	0.01311968189523996
21	length	51	0.04471925293408541	0.008423415552436253
21	length	52	0.05381934745004602	0.0057027050599583184
21	length	53	0.07205257746148674	0.01180022127404634
21	length	54	0.0811953173424318	0.014597835684510369
21	length	55	0.06779682219905192	0.0023634193686324356
21	length	56	0.04449810623251793	0.00803963659593554
21	length	57	0.06112699978420977	0.006343504062097799
21	length	58	0.03162931139759029	0.007399965609604042
21	length	59	0.07706154539710375	0.012173493724728118
21	length	60	0.09578671528245075	0.008552775440746202
21	length	61	0.07496744520416343	0.006357868360381491
21	length	62	0.054313785093583866	0.007529585308698711
21	length	63	0.06364333033143155	0.00866858721560923
21	length	64	0.06963127158677784	0.015105925070779874
21	length	65	0.036952615143744705	0.003049958193016955
21	length	66	0.035676233133644764	0.005449542733367174
21	length	67	0.04276905616829352	0.009197790089684799
21	length	68	0.07079768842246525	0.009301738140961052
21	length	69	0.0399178996227163	0.0067339838989735334
21	length	70	0.06294430848228683	0.012614991970932743
21	length	71	0.05781869334599887	0.009047203328898162
21	length	72	0.07042258527167755	0.009365715321658419
21	length	73	0.08547646922076635	0.006531626194289597
21	length	74	0.046705031444319145	0.006577237290742971
21	length	75	0.07781435497835676	0.010040292378906523
21	length	76	0.05989490663079999	0.01119377196877136
21	length	77	0.07879648572441722	0.006728753621037031
21	length	78	0.09588457830176744	0.008950248936807959
21	length	79	0.07287695362355151	0.0086154284451192
21	length	80	0.08511011872690633	0.011365341132370976
21	length	81	0.045156980486310005	0.009134467326589096
21	length	82	0.062261443487784396	0.007430686715963641
21	length	83	0.06346514807437598	0.005291537024335519
21	length	84	0.048966939243326624	0.008688670731156867
21	length	85	0.07475001262497005	0.008196743417701796
21	length	86	0.0621582228543871	0.009563628251000572
21	length	87	0.06430273723423319	0.00860333559298973
21	length	88	0.02687083851833172	0.0069056841475662045
21	length	89	0.04894226479888297	0.01073846579833515
21	length	90	0.056424042141166475	0.003294230968924561
21	length	91	0.044997687920654394	0.005293612309973439
21	length	92	0.06622162307400159	0.013868155656127396
21	length	93	0.07649607382176304	0.011659798505865349
21	length	94	0.06994635361580614	0.010366795035084891
21	length	95	0.06503896282188071	0.010108289045886648
21	length	96	0.0483564951075619	0.011693299049866795
21	length	97	0.06081364525928845	0.006935785229605335
21	length	98	0.040460788881926724	0.006066287116240826
21	length	99	0.06636170431933963	0.009853998703487465
22	length	0	0.034280095003378364	0.004757827784675178
22	length	1	0.01909614768185186	0.00041369703586394135
22	length	2	0.025179539616005164	0.0018163670203896476
22	length	3	0.049978566828482784	0.006504513913952875
22	length	4	0.03738087577158833	0.005444760397591203
22	length	5	0.04584689033387257	0.004236374841635693
22	length	6	0.06925756634068991	0.0065608038194347185
22	length	7	0.045110097615990274	0.004445633172634356
22	length	8	0.03757028816331054	0.007343645178774116
22	length	9	0.03909721071870442	0.004712725233992715
22	length	10	0.026363669687126445	0.00307566873974488
22	length	11	0.04871752141367669	0.006450471008876885
22	length	12	0.04616235380196332	0.003842102339436715
22	length	13	0.04423148636681529	0.004064751656065485
22	length	14	0.04205993259235896	0.007121105829804186
22	length	15	0.036993652552144485	0.00256628289277519
22	length	16	0.05758401722135753	0.0052790607923970945
22	length	17	0.0374050371557918	0.002391532965528742
22	length	18	0.024220628938368072	0.0054000977175439335
22	length	19	0.03835393698903533	0.007760358988655486
22	length	20	0.037137909807438474	0.010082101095413465
22	length	21	0.020608261494428737	-0.0017184312088779907
22	length	22	0.054926005712092274	0.004258816149318084
22	length	23	0.03604815015500917	0.006707408793940245
22	length	24	0.04766570697791206	0.006211413932600635
22	length	25	0.058246479067386336	0.008698855644552722
22	length	26	0.01912768259169939	0.005152100286874128
22	length	27	0.007808863069856731	0.0013802286768433147
22	length	28	0.05102345399553221	0.0057944801874016405
22	length	29	0.04450392406877002	0.004022775847059262
22	length	30	0.02896539289758282	0.0005718192681452572
22	length	31	0.019785426088884672	0.00495200224558659
22	length	32	0.049766017962913245	0.003777575255089316
22	length	33	0.03931395212660849	0.0036223598291666714
22	length	34	0.053040443667922044	0.004270553342411498
22	length	35	0.060551603191684955	0.008431323712559169
22	length	36	0.05005060923088456	2.8034985082137087e-05
22	length	37	0.04019079620611987	0.0024452459676282956
22	length	38	0.06167834050406129	0.006704392019922817
22	length	39	0.02909012306121672	0.003695717300248813
22	length	40	0.03793592111905153	0.004952222180904187
22	length	41	0.038788820267158464	0.004614459519504677
22	length	42	0.03027727050976703	0.0008648092818386854
22	length	43	0.042993577425856855	0.006546049852323904
22	length	44	0.04546578592558703	0.004256019310618253
22	length	45	0.04419759678926671	0.0045605265820874985
22	length	46	0.035975436198269484	0.0058111078823668005
22	length	47	0.053295430801589605	0.011799982465997477
22	length	48	0.06840009909828948	0.0071523775242213206
22	length	49	0.016782413175474797	0.00925603091324595
22	length	50	0.04793652776475288	0.009557741346015336
22	length	51	0.028272880660322186	0.00381675422539568
22	length	52	0.045419592527472075	0.004907009662562967
22	length	53	0.03156970508659085	0.007245159528968481
22	length	54	0.0380490101718467	0.008517962201612606
22	length	55	0.040457411099295126	-0.000999787030909638
22	length	56	0.04082106493929383	0.007146563911504061
22	length	57	0.06034819051470253	0.0057154190712609965
22	length	58	0.035415456049164185	0.00632965401904767
22	length	59	0.05935155991781038	0.008692712128859081
