epoch	train_loss	n_optimizer_steps	train_c0	train_retrieval
831	0.8637677465493863	52	0.4047091912764769	5.276535254258376
832	0.8632085598432101	52	0.4044098613353876	5.273548419658955
833	0.8639397735779102	52	0.40479781593267733	5.2774939353649435
834	0.8630815904874068	52	0.4042960967008884	5.273396657063411
835	0.8630207490462524	52	0.4042676572616284	5.27302427475269
836	0.8626588193269876	52	0.40412716510204166	5.270478918002202
837	0.8624015817275414	52	0.4040193185210228	5.268761809055622
838	0.8621622358377163	52	0.4037887178934537	5.268661278944749
839	0.8622683550302799	52	0.4037248291648351	5.270615375958956
840	0.8622433428580945	52	0.40384730582053846	5.26892012816209
841	0.8617779119656637	52	0.40367009146855426	5.265607292835529
842	0.8620320478310952	52	0.40381772873493343	5.266831370500418
843	0.8613963963893744	52	0.4033796770068315	5.264560185945951
844	0.8615328761247488	52	0.40352749136778027	5.264429881022527
845	0.8607046776092969	52	0.403131161744778	5.25946583197667
846	0.8614288694583453	52	0.4034550917836336	5.264066604467539
847	0.860915679198045	52	0.40319838317540974	5.261118503717276
848	0.8606506631924555	52	0.4030213917677219	5.2601067286271315
849	0.8609918367404205	52	0.4032578399548164	5.261310439843398
850	0.8610134445703946	52	0.4032355541220078	5.26181500691634
851	0.8601107402489736	52	0.4026882883447867	5.257729511994582
852	0.8604649385580649	52	0.40298779022235137	5.2583582034477825
853	0.8598387023577323	52	0.4026523266847317	5.2550159234267015
854	0.8603690610482142	52	0.4028694744293506	5.2586160989908075
855	0.8598191657891641	52	0.4026891640745677	5.254367920068594
856	0.8602004188757676	52	0.40285338977208507	5.25686253951146
857	0.8598594172642782	52	0.4026414740544099	5.25537882401393
858	0.8591713320750457	52	0.402427230316859	5.249932325803316
859	0.8588485763623164	52	0.4021839975164487	5.249018302330604
860	0.8593997898010107	52	0.4024614422367169	5.252165069946876
861	0.8599510009472187	52	0.4027187291246194	5.255543488722581
862	0.8590261523540204	52	0.4021929416518945	5.250956608698918
863	0.8594342183608276	52	0.4024877284581845	5.252258649239173
864	0.8594469336362985	52	0.402459384730229	5.252730617156396
865	0.8592105668324691	52	0.40242950503642744	5.25035717854133
866	0.8583644697299371	52	0.40202628591885936	5.245266639269316
867	0.8584973365068436	52	0.40202680745950115	5.246787869013273
868	0.8582603117594352	52	0.4019273187105472	5.245206933755141
869	0.858499784882252	52	0.4020484387874603	5.246567368507385
870	0.8577557721963296	52	0.40163925060859096	5.242718788293692
871	0.857505025771948	52	0.4014549410113922	5.241955271134009
872	0.8580528142360541	52	0.40182128835182923	5.2440406909355755
873	0.8579948166242013	52	0.4017713488294528	5.243948046977703
874	0.8583796929854614	52	0.4019826427102089	5.245943353726314
875	0.8580196488362092	52	0.40179519068736297	5.243959417709937
876	0.8569379196717188	52	0.40128575093471086	5.237381412432744
877	0.8581260740756989	52	0.40188807994127274	5.244115050022419
878	0.8564401578444701	52	0.4009584578183981	5.235421969340398
879	0.856885130588825	52	0.401126701098222	5.238602812473591
880	0.8574022639256257	52	0.40159501192661434	5.2391638939197245
881	0.8570916572442422	52	0.4013074550491113	5.238899029218233
882	0.8568133001144116	52	0.4011858713168364	5.2370970249176025
883	0.8571590104928384	52	0.40135743297063387	5.239098713948176
884	0.8561716652833499	52	0.40079228637310177	5.234245942189143
885	0.8559969319747045	52	0.40076643973588943	5.2325345644584065
886	0.8552080461612115	52	0.40032145839471084	5.228581676116357
887	0.8561584341984528	52	0.40085436231814897	5.233380271838262
888	0.8557061518614109	52	0.4006241840811876	5.230827395732586
889	0.8558993981434748	52	0.4007446301671175	5.231664180755615
890	0.8560524915273373	52	0.4007518280010957	5.233341162021343
891	0.8553116757136124	52	0.4004726931452751	5.2280344137778645
892	0.8559788522812036	52	0.4008626204270583	5.2312211623558635
893	0.8556025933760864	52	0.4005632996559143	5.23033684033614
894	0.855362703020756	52	0.40041435395295805	5.22929153075585
895	0.8557860197929236	52	0.4008173495531082	5.2295251076038065
896	0.8550893939458407	52	0.40028666991453904	5.227617685611431
897	0.8545204240542191	52	0.4000470976416881	5.223831442686228
898	0.855583871786411	52	0.4006303394070038	5.229351135400625
899	0.855382441328122	52	0.40054511106931245	5.228015422821045
900	0.8546320429215064	52	0.40016402991918415	5.223770389190087
901	0.8546005567679038	52	0.4000927313016011	5.224228024482727
902	0.8549021425155493	52	0.40022793584145033	5.226140526624826
903	0.8550681586448963	52	0.4004516997016393	5.225476714280935
904	0.8541017518593714	52	0.3998837052629544	5.220897216063279
905	0.8532469341388116	52	0.39939067283501994	5.216738801736098
906	0.8542288988828659	52	0.39982494941124547	5.223034070088313
907	0.8542113785560315	52	0.40001666660492236	5.22062901350168
908	0.85407021183234	52	0.3998124673962593	5.221353558393625
909	0.8541429822261517	52	0.3998747347639157	5.221474280724158
910	0.8539763219081439	52	0.3998636528849602	5.219686068021334
911	0.8532234877347946	52	0.39940598664375454	5.216293215751648
912	0.8529481612719022	52	0.39935965606799495	5.213661175507766
913	0.8537331246412717	52	0.39971645176410675	5.21858261181758
914	0.8532851808346235	52	0.39934884814115673	5.21765909745143
915	0.852825980920058	52	0.39913262999974763	5.214866234705998
916	0.8533623952132005	52	0.3994917284983855	5.216904355929448
917	0.8529175474093511	52	0.3993313811146296	5.213634243378272
918	0.8527548003655213	52	0.39918621572164387	5.2134321469527025
919	0.8522884948895528	52	0.39893760073643464	5.210929971474868
920	0.8522256051118557	52	0.3988906632249172	5.210746535888085
921	0.8521658686491159	52	0.3988316213855377	5.210738640565139
922	0.8518120703788904	52	0.39858057980354017	5.209557542434106
923	0.8522720176440018	52	0.3990247112054091	5.209739309090835
924	0.8519136080375085	52	0.398672725718755	5.20966546352093
925	0.8521403326438024	52	0.3988185330079152	5.210595516058115
926	0.8511151889195809	52	0.39842895418405533	5.203290224075317
927	0.8512321744973843	52	0.39842820454102296	5.2046434971002435
928	0.8510418786452367	52	0.3983614335839565	5.203223650272076
929	0.8516220427476443	52	0.3986789251749332	5.20624290062831
930	0.8507039432342236	52	0.3980471125015846	5.202952219889714
931	0.8512542328009238	52	0.39852732248031175	5.203757698719318
932	0.8505637554021982	52	0.3980714197342212	5.20106145968804
933	0.8512964443518565	52	0.39840153948618817	5.205688724151025
934	0.8522068296487515	52	0.39909242953245455	5.208211642045241
935	0.850856174643223	52	0.3982910049649385	5.201898583999047
936	0.8512342755611126	52	0.3984163042444449	5.204804365451519
937	0.8509016346472961	52	0.39832252779832256	5.202058874643766
938	0.8507742973474356	52	0.3982129618525505	5.201854549921476
939	0.8500539591679206	52	0.39771808741184383	5.199263031666096
940	0.8499702123495249	52	0.39780675963713574	5.197281168057368
941	0.8496122062206268	52	0.39757488152155507	5.19583142720736
942	0.8500843334656495	52	0.3978474925343807	5.19812471133012
943	0.849444812306991	52	0.39755060638372713	5.194186430711013
944	0.849127030143371	52	0.39734294494757283	5.192920684814453
945	0.8496976552101282	52	0.39775548244898135	5.1947377645052395
946	0.8491844913134208	52	0.39735407611498463	5.193453183540931
947	0.8492123794097167	52	0.39744576467917514	5.192719863011287
948	0.8492144483786362	52	0.3974685325072362	5.192481921269343
949	0.8498050375626638	52	0.39778531801242095	5.195629174892719
950	0.8491800106488742	52	0.3973582902779946	5.19335322196667
951	0.8484478535560461	52	0.39695238035458785	5.189603328704834
952	0.8479315478068131	52	0.3967881890443655	5.185555962415842
953	0.8481502853907071	52	0.3968101722689775	5.187817555207473
954	0.8484142227814748	52	0.39706773998645634	5.187890758881202
955	0.8481629169904269	52	0.396953159226821	5.186319204477163
956	0.8486357079102442	52	0.39710240066051483	5.190038167513334
957	0.8483920005651621	52	0.39693523141054005	5.189158375446613
958	0.8486255384408511	52	0.3972388213643661	5.188353199225205
959	0.8486280991480901	52	0.39702018063801986	5.190895759142363
960	0.8468923912598536	52	0.3963204421676122	5.178988007398752
961	0.8474796334138284	52	0.39653429274375623	5.183279862770667
962	0.8470657227131037	52	0.3963098291021127	5.181102330868061
963	0.8472606195853307	52	0.3963900930606402	5.182420015335083
964	0.8476207646039816	52	0.3966134677712734	5.18399206491617
965	0.8479773505375936	52	0.39673201052042156	5.186728257399339
966	0.8467029803074323	52	0.39621864144618696	5.177981055699862
967	0.8467961228810824	52	0.39616694759864074	5.179645868448111
968	0.8473126418315448	52	0.3964932348865729	5.1818323868971605
969	0.8470943306501095	52	0.39626367734028745	5.181961646446815
970	0.8472998658051858	52	0.39647422616298383	5.181904004170344
971	0.846190909926708	52	0.3958055073252091	5.176843863267165
972	0.8466939673973963	52	0.39616690002954924	5.178472142953139
973	0.8459138916088984	52	0.3958069418485348	5.173643240561852
974	0.8457101892966491	52	0.395579847578819	5.17391209418957
975	0.8458507038079776	52	0.3957720949099614	5.173317505763127
976	0.8454825178934977	52	0.3955727391518079	5.171376916078421
977	0.845210035259907	52	0.3953653167073543	5.170629134544959
978	0.8458469406916544	52	0.39566486558088887	5.174506746805632
979	0.8462703766731116	52	0.39601717316187346	5.175324357472933
980	0.8451997523124402	52	0.395340043764848	5.170801382798415
981	0.845296894128506	52	0.39545883295627743	5.17055253799145
982	0.8451802994196231	52	0.395355876821738	5.170395823625418
983	0.8456266361933488	52	0.3956647641383685	5.171975695169889
984	0.8460404230998113	52	0.3960457214942345	5.172353038421044
985	0.845914676785469	52	0.39584953452532107	5.173162707915673
986	0.8444521404229678	52	0.3950141421877421	5.165954140516428
987	0.8444220068363043	52	0.395015598489688	5.165591047360347
988	0.844707190990448	52	0.3952691864508849	5.1659541588563185
989	0.8450621091402494	52	0.39533471774596435	5.169280556532053
990	0.8448551503511575	52	0.3953187855390402	5.167084785608145
991	0.8447832339085065	52	0.3952606904965181	5.1669259529847364
992	0.8445549515577463	52	0.39509932009073406	5.166156832988445
993	0.8434730080457834	52	0.3944678438397554	5.1609790325164795
994	0.8436208676833373	52	0.39471051555413467	5.159889212021461
995	0.8435917038183945	52	0.39455265322556865	5.161368553455059
996	0.8443757811417947	52	0.3951962555830295	5.162983197432298
997	0.8434800242002194	52	0.39445551943320495	5.161201302821819
998	0.8435762490217502	52	0.394626252926313	5.160344976645249
999	0.8433643934818414	52	0.3944953427864955	5.159414502290579
1000	0.8431762869541461	52	0.39445063930291396	5.157766186274015
1001	0.8437634362624242	52	0.39469663340311784	5.161687548343952
1002	0.8429263876034663	52	0.3943833095523027	5.155667717640217
1003	0.843388421031145	52	0.3945409638377336	5.15916631771968
1004	0.843319452725924	52	0.3944349397833531	5.159592270851135
1005	0.842980926999679	52	0.39436368758861834	5.156520119080176
1006	0.842490166425705	52	0.39408573565574795	5.154074054497939
1007	0.8420564119632428	52	0.3937985599040985	5.1523892145890455
1008	0.8432479821718656	52	0.3944931924343109	5.15810121022738
1009	0.8426200151443481	52	0.39396631201872456	5.156939258942237
1010	0.8418963540058869	52	0.3938031592048131	5.150496684587919
1011	0.8418343766377523	52	0.39373444479245406	5.150574115606455
1012	0.8419304490089417	52	0.3936760098888324	5.152350095602182
1013	0.8426839858293533	52	0.39425592582959396	5.154345622429481
1014	0.8423997301321763	52	0.3940239456983713	5.153744761760418
1015	0.8421105501743463	52	0.39397582297141737	5.150974099452679
1016	0.8423602225688788	52	0.3939515145925375	5.1541232237449055
1017	0.8421328044854678	52	0.39387254416942596	5.1524169995234566
1018	0.8417535321070597	52	0.39371036795469433	5.149921554785508
1019	0.8417990734943976	52	0.39368724077939987	5.15071084866157
1020	0.8414067201889478	52	0.39341014566329807	5.149386048316956
1021	0.8415287778927729	52	0.39373388256017977	5.147067913642297
1022	0.8405669365937893	52	0.3930736699929604	5.143600940704346
1023	0.8416277685990701	52	0.39368228499705976	5.148798814186683
1024	0.8415056788004361	52	0.3935418180548228	5.149010025537931
1025	0.8411896354877032	52	0.39351998269557953	5.1456283422616815
1026	0.8409998726386291	52	0.39342403354553074	5.144550020878132
1027	0.8415385106435189	52	0.3936199305149225	5.148489557779753
1028	0.8410846934868739	52	0.3933523033673947	5.146349439254174
1029	0.841474881538978	52	0.3936195316222998	5.147762812100924
1030	0.8404137262931237	52	0.39302974824722	5.142344749890841
1031	0.8403017692841016	52	0.39293088993200886	5.142194170218247
1032	0.840527879504057	52	0.3931599729336225	5.142160039681655
1033	0.8394791277555319	52	0.39251624277004826	5.137504540956938
1034	0.8401289559327639	52	0.3930253896575708	5.139121596629803
1035	0.8400462361482474	52	0.3928012681695131	5.140746859403757
1036	0.8403063542567767	52	0.3930821636548409	5.140508083196787
1037	0.8396861369793231	52	0.39272152747099215	5.137524329699003
1038	0.8398911471550281	52	0.3928056141504875	5.1389143742047825
1039	0.8399451203071154	52	0.39275776136379975	5.1400847526697016
1040	0.8395266842383605	52	0.3924847279603665	5.138413465940035
1041	0.840179171699744	52	0.3929113315848204	5.141009789246779
1042	0.8394271765763943	52	0.3925718332712467	5.136268423153804
1043	0.8400143453708062	52	0.3927766445737619	5.140663348711454
1044	0.8391019644645544	52	0.3923135336775046	5.1354993765170756
1045	0.8392048867849203	52	0.39255554802142656	5.1339005415256205
1046	0.8394020027839221	52	0.3925492689013481	5.136238446602454
1047	0.8388580702818357	52	0.39225607881179225	5.133356387798603
1048	0.8378850771830633	52	0.39170104322525173	5.128552280939543
1049	0.8379695048699012	52	0.39177439361810684	5.128679568950947
1050	0.8392334270935792	52	0.39247991889715195	5.13509791630965
1051	0.8385862066195562	52	0.3922093820113402	5.130768308272729
1052	0.8372701509640768	52	0.39140141010284424	5.124928208497854
1053	0.837318459382424	52	0.3913843465539125	5.125679621329675
1054	0.8381232848534217	52	0.39197710844186634	5.1281171303529005
1055	0.8377637817309453	52	0.3916235646376243	5.1280486308611355
1056	0.8376768231391907	52	0.3914812184297122	5.128685217637282
1057	0.8376703331103692	52	0.3917041913821147	5.126047794635479
1058	0.8374848904517981	52	0.3915093546876541	5.1261557432321405
1059	0.837972227197427	52	0.39177560748962253	5.128696936827439
1060	0.8377408706224881	52	0.3917424197380359	5.1264191040625935
1061	0.8371546428937179	52	0.3913257093383716	5.124470683244558
1062	0.8378203155902716	52	0.39181605325295377	5.12648592545436
1063	0.8369669146262683	52	0.3913477636300601	5.122059354415307
1064	0.837559027167467	52	0.39156206124103987	5.126402038794297
1065	0.8373502229268734	52	0.39153269219856995	5.124339534686162
1066	0.8371089238386887	52	0.3913587916355867	5.123564912722661
1067	0.837056883252584	52	0.3912697531856023	5.123990113918598
1068	0.8368817086403186	52	0.3913822529407648	5.120683550834656
1069	0.8365991149957364	52	0.3909464283631398	5.122444822238042
1070	0.8367657615588262	52	0.39132124414810765	5.1200521267377415
1071	0.8370194526819082	52	0.39143608109309125	5.12164803651663
1072	0.836810813500331	52	0.3911884312446301	5.122096520203811
1073	0.8362812434251492	52	0.3910668228681271	5.117407321929932
1074	0.836313185783533	52	0.39094961377290577	5.119121624873235
1075	0.8364284852376351	52	0.39117541679969203	5.117851569102361
1076	0.8362954935202231	52	0.3910770525152867	5.117453547624441
1077	0.8365620718552516	52	0.39109372118344676	5.120325987155621
1078	0.8353241911301246	52	0.390447090451534	5.1135300397872925
1079	0.8360720529006078	52	0.3910786515245071	5.114866816080534
1080	0.8358368850671328	52	0.3907775208353996	5.115625033011804
1081	0.8353199408604548	52	0.3905215412378311	5.112625415508564
1082	0.8360343586940032	52	0.39082714399466145	5.117324388944185
1083	0.8355217518714758	52	0.3907201003569823	5.112662728016193
1084	0.835456887116799	52	0.3906378069749245	5.112863146341764
1085	0.8349277273966715	52	0.39027563081337857	5.110943794250488
1086	0.8355382795517261	52	0.39065484072153384	5.1136028950030985
1087	0.8354037197736593	52	0.39061739524969685	5.1124866100458
1088	0.8349520025344995	52	0.3903789222240448	5.110035529503455
1089	0.8349914768567452	52	0.3902741481478398	5.111693620681763
1090	0.8346454615776355	52	0.3900717095686839	5.110043278107276
1091	0.8351666721013876	52	0.3904875453848105	5.11125450867873
1092	0.8357205173143973	52	0.3907810736161012	5.114246625166673
1093	0.8347053619531485	52	0.39021824586849946	5.1090474128723145
1094	0.834568202495575	52	0.3901443974329875	5.10831973185906
1095	0.8347589385050994	52	0.39015007190979445	5.11044691159175
1096	0.834011612030176	52	0.38993435639601487	5.104336408468393
1097	0.8342888504266739	52	0.39004407593837154	5.10626193193289
1098	0.8342966769750302	52	0.38995329863750017	5.107395309668321
1099	0.8339406664554889	52	0.38994555404553044	5.103392160855806
1100	0.8336374324101669	52	0.38954676401156646	5.1044905827595635
1101	0.8332889584394602	52	0.38954744373376554	5.100477310327383
1102	0.8331293452244538	52	0.3893946942228537	5.100398412117591
1103	0.8341059959851779	52	0.3899589456044711	5.105138659477234
1104	0.834179373887869	52	0.3899755976521052	5.10579068844135
1105	0.8332707870465058	52	0.38955026865005493	5.100236049065223
1106	0.8330076004450138	52	0.38917428255081177	5.101532569298377
1107	0.8331230408870257	52	0.38956602261616635	5.098356668765728
1108	0.8324307764951999	52	0.3890553225691502	5.0962697726029615
1109	0.8336249521145453	52	0.38974349258037716	5.102085892970745
1110	0.8329888169582074	52	0.38934320039474046	5.099375027876634
1111	0.8332511519010251	52	0.3894371814452685	5.101310143103967
1112	0.8319339626110517	52	0.3887068182229996	5.094565052252549
1113	0.8324298984729327	52	0.3890576551739986	5.096232854402983
1114	0.8329232690426019	52	0.3892010020521971	5.100256112905649
1115	0.8330842497257086	52	0.389592370734765	5.097607933557951
1116	0.8319508238480642	52	0.38882591002262556	5.093389914585994
1117	0.8328675948656522	52	0.38942006058417833	5.097098249655503
1118	0.8322996428379645	52	0.38890164632063645	5.096528823559101
1119	0.8328992323233531	52	0.38934360100672794	5.098340749740601
1120	0.8315058671511136	52	0.38861116021871567	5.0907438810055075
1121	0.831908004788252	52	0.38885744030659014	5.09253531235915
1122	0.8315028685789841	52	0.3885924254472439	5.0909247765174275
1123	0.8314453397805874	52	0.3885392890526698	5.090874305138221
1124	0.8312990149626365	52	0.38849028715720546	5.089755617655241
1125	0.8325193272187159	52	0.38909447537018704	5.096837593958928
1126	0.8325336976693227	52	0.38923540539466417	5.095382809638977
1127	0.8316233112261846	52	0.388738479751807	5.090630412101746
1128	0.8307229142922622	52	0.3882035120175435	5.08643010029426
1129	0.8310233492117661	52	0.3883692908745546	5.087977831180279
1130	0.8307036493833249	52	0.3882682604285387	5.085464385839609
1131	0.8309189436527399	52	0.3882642984390259	5.087984598599947
1132	0.8312905900753461	52	0.38860214157746387	5.088373064994812
1133	0.8310725860870801	52	0.3883417174220085	5.08886075936831
1134	0.8302198476516284	52	0.3879313509051616	5.083775923802302
1135	0.8303591563151433	52	0.3879484740587381	5.085180429311899
1136	0.8302656148488705	52	0.38795458983916503	5.0840348830589885
1137	0.8305994581717712	52	0.38801260464466536	5.087205318304209
1138	0.8297379326361877	52	0.3876496089192537	5.081475111154409
1139	0.8308694419952539	52	0.3883078654225056	5.08691483277541
1140	0.8303054559689301	52	0.3880427135871007	5.08347996381613
1141	0.8305699699200116	52	0.3880607909881152	5.086312596614544
1142	0.8294448038706412	52	0.3876110091805458	5.0785494859402
1143	0.830570712685585	52	0.38814069216067976	5.085402672107403
1144	0.829796640918805	52	0.38771966099739075	5.081344769551204
1145	0.8299571298635923	52	0.38784439919086605	5.081755702312176
1146	0.829140760577642	52	0.38732271182995576	5.078368517068716
1147	0.8297347644200692	52	0.3875973385113936	5.082039521290706
1148	0.8291862366291193	52	0.3874334566868268	5.077618296329792
1149	0.8294067485974386	52	0.38758021421157396	5.078466021097624
1150	0.8298459236438458	52	0.3877615091892389	5.081430196762085
1151	0.8292247343521851	52	0.38748156508574116	5.077507917697613
1152	0.8295149275889764	52	0.38762307224365383	5.079216847052941
1153	0.8295269241699805	52	0.38761040511039585	5.079500335913438
1154	0.8288765366260822	52	0.3872141855267378	5.076578938044035
1155	0.8289709228735703	52	0.3873549814407642	5.076045430623568
1156	0.828872446830456	52	0.3872557465846722	5.076054096221924
1157	0.8288175142728366	52	0.3872739111001675	5.0752140283584595
1158	0.828803015442995	52	0.3872153850702139	5.075720053452712
1159	0.8284015093858426	52	0.3870470810395021	5.073039550047654
1160	0.8285941493052703	52	0.38710322976112366	5.074608472677378
1161	0.8284330230492812	52	0.3870757818222046	5.073071892444904
1162	0.8281501164803138	52	0.38692440207187945	5.0715601077446575
1163	0.828999522786874	52	0.3874405874655797	5.075390164668743
1164	0.828437878535344	52	0.38723219071443266	5.071329887096699
1165	0.8283002112920468	52	0.38699095237713593	5.072520311062153
1166	0.8281468519797692	52	0.3869711338327481	5.070985436439514
1167	0.8272983236954763	52	0.3864598526404454	5.067109025441683
1168	0.8272951302620081	52	0.3865021816813029	5.066585751680227
1169	0.8275927614707214	52	0.3865013661292883	5.070016127366286
1170	0.8282067890350635	52	0.3870014273203336	5.07132613658905
1171	0.8277058486755078	52	0.3867132537640058	5.068880585523752
1172	0.8279303851035925	52	0.3868419894805321	5.069981675881606
1173	0.8270777956797526	52	0.3864916098805574	5.0642091035842896
1174	0.827389460343581	52	0.38643232733011246	5.068472898923433
1175	0.8271306730233706	52	0.3863408857813248	5.066549411186805
1176	0.8270146995782852	52	0.38639175318754637	5.064631682175857
1177	0.8265934597987395	52	0.38596298774847615	5.064718264799851
1178	0.8272274755514585	52	0.3865584754026853	5.065161035611079
1179	0.8267323179886892	52	0.3861837289654292	5.063777079949012
1180	0.8272234258743433	52	0.3864522988979633	5.066334953674903
1181	0.8263108386443212	52	0.38608072296931195	5.060116428595323
1182	0.8265702712994355	52	0.3861427278472827	5.0623856874612665
1183	0.826543119091254	52	0.38614135865981764	5.062089369847224
1184	0.8260726275352331	52	0.3859042370548615	5.059406940753643
1185	0.8266642059271152	52	0.3862184068331352	5.062595514150766
1186	0.8256180515656104	52	0.385592109308793	5.057769536972046
1187	0.8256190040936837	52	0.38558208369291747	5.057895852969243
1188	0.8262633772996756	52	0.3859576405240939	5.060985620205219
1189	0.826319104203811	52	0.38604237597722274	5.060652173482454
1190	0.8258847834972235	52	0.3858375635284644	5.05801416360415
1191	0.8261430469843057	52	0.3858579345620595	5.060748586287866
1192	0.8267704706925613	52	0.38635962914962035	5.062193797184871
1193	0.8248682984938989	52	0.385250639456969	5.053076679889973
1194	0.8265672119764181	52	0.386124635545107	5.062558531761169
1195	0.8260344736851178	52	0.3858690078441913	5.059373360413772
1196	0.8257306309846731	52	0.3857639357447624	5.057088595170241
1197	0.8253394525784713	52	0.38558728477129567	5.054622769355774
1198	0.8255513585530795	52	0.38573484122753143	5.055362389637874
1199	0.8252047105477407	52	0.3855713176039549	5.053257557062002
1200	0.824893159361986	52	0.38533048045176727	5.052444696426392
1201	0.8253374202893331	52	0.3854857419545834	5.055766573319068
1202	0.824889077590062	52	0.3852832695612541	5.052940451181852
1203	0.8254335236090881	52	0.3856165265807739	5.055367964964646
1204	0.8244126152533752	52	0.3850977483850259	5.049596373851482
1205	0.8242246669072372	52	0.3849201729664436	5.049477127882151
1206	0.8249190610188705	52	0.3852673385005731	5.053468245726365
1207	0.8243476175344907	52	0.38494031073955387	5.050658767039959
1208	0.8247919999636136	52	0.3852252455858084	5.052491591526912
1209	0.8248346642805979	52	0.3853707422430699	5.05130960391118
1210	0.8240721775935247	52	0.38486238626333386	5.048388481140137
1211	0.823917704132887	52	0.38485732617286533	5.046671188794649
1212	0.8238111023719494	52	0.3847793134359213	5.046342547123249
1213	0.8235991757649642	52	0.38465220022660035	5.0453676627232475
1214	0.8233913538547663	52	0.38451725187209934	5.044530043235192
1215	0.8231263309717178	52	0.38430335888495815	5.043942313927871
1216	0.8238557359346976	52	0.3847551179619936	5.047133748347942
1217	0.8237079244393569	52	0.38453639814486873	5.047948754750765
1218	0.8238541701665292	52	0.38477608733452284	5.046874624032241
1219	0.8239277268831546	52	0.3847259569626588	5.04829635986915
1220	0.823820310143324	52	0.38480702386452603	5.046129896090581
1221	0.8232939289166377	52	0.3845084922818037	5.043510877169096
1222	0.8228919437298408	52	0.38426074844140273	5.041738051634568
1223	0.8235174990617312	52	0.3846665448867358	5.044264004780696
1224	0.8229219890557803	52	0.38432120990294677	5.041388401618371
1225	0.8229728421339622	52	0.3843459114432335	5.041688983257
1226	0.8232664855626913	52	0.3844518099839871	5.043846974006066
1227	0.8232113111477631	52	0.38440230660713637	5.04378184905419
1228	0.8227502738053982	52	0.38417853586948836	5.041054588097793
1229	0.8231285810470581	52	0.3844789295242383	5.041950115790734
1230	0.8229563511334933	52	0.3843085473546615	5.041928969896757
1231	0.8223042843433527	52	0.3840283201291011	5.037654931728657
1232	0.8219545357502424	52	0.3837725886931786	5.036574189479534
1233	0.8225786651556308	52	0.38412399131518143	5.039709072846633
1234	0.8227344716970737	52	0.38417835705555403	5.040875049737783
1235	0.8217435811574643	52	0.38372780841130477	5.034664209072407
1236	0.8222157771770771	52	0.3839868347232158	5.037114418469942
1237	0.8227896357958133	52	0.38434688460368377	5.0395719821636495
1238	0.8218290232695066	52	0.38369579154711503	5.036014245106624
1239	0.8232222119202981	52	0.384568703862337	5.041994461646447
1240	0.8214864088938787	52	0.383418691272919	5.035261218364422
1241	0.8216942308040766	52	0.3837199417444376	5.034187362744258
1242	0.8221931537756553	52	0.38394116438352144	5.037379301511324
1243	0.821897844855602	52	0.383661350951745	5.037201156983008
1244	0.8223749364797885	52	0.38411471476921666	5.037473935347337
1245	0.8221076944699655	52	0.3839011255365152	5.036857284032381
1246	0.8217081358799567	52	0.3836774957867769	5.034835035984333
1247	0.8211006281467584	52	0.3834776058793068	5.030149890826299
1248	0.8216884869795579	52	0.3838024546320622	5.033172928369963
1249	0.8212834092286917	52	0.38345787731500774	5.032477553074177
1250	0.8214465563113873	52	0.38359174820093006	5.032814080898579
1251	0.8212370975659444	52	0.38349202217964024	5.031552718235896
1252	0.8208880607898419	52	0.38333109193123305	5.029390582671533
1253	0.8209203504599057	52	0.38324951323179096	5.030699326441838
1254	0.821043136028143	52	0.383411236680471	5.030251860618591
1255	0.8211318495181891	52	0.3834393849739662	5.030947978679951
1256	0.8210982026962134	52	0.3833649932191922	5.03141634280865
1257	0.8208587949092572	52	0.38335574246369875	5.02877086859483
1258	0.8204223078030807	52	0.38306787552741856	5.027062571965731
1259	0.8205095850504361	52	0.383146960574847	5.027156820664039
1260	0.8208815375199685	52	0.38334312633826184	5.02917728974269
1261	0.8199377816457015	52	0.38274918439296574	5.025156378746033
1262	0.820225959787002	52	0.38293478179436463	5.026335542018597
1263	0.8203490628645971	52	0.3830150875907678	5.026827454566956
1264	0.8198711436528426	52	0.382812184210007	5.023666326816265
1265	0.8195050702645228	52	0.38251058699992985	5.02292523934291
1266	0.8197525888681412	52	0.3827415527059482	5.023115497369033
1267	0.8190494454824008	52	0.3823377427000266	5.0196748696840725
1268	0.8199035571171687	52	0.38264152579582655	5.026000536405123
1269	0.8196805566549301	52	0.3827190983753938	5.022545621945308
1270	0.8203244197827119	52	0.38304894589460814	5.026155004134545
1271	0.8202760231036407	52	0.38303103756446105	5.025804565503047
1272	0.8193912517565948	52	0.38263828307390213	5.020149221787086
1273	0.8194618144860635	52	0.3825372400192114	5.0221216311821575
1274	0.819374863918011	52	0.3825800000475003	5.020630753957308
1275	0.8192119839099737	52	0.38241896205223525	5.02060958972344
1276	0.8192854466346594	52	0.38246207798902804	5.020958414444556
1277	0.8195263273440875	52	0.38261573245892155	5.021961074609023
1278	0.818761659356264	52	0.3822426308806126	5.017460227012634
1279	0.8197226409728711	52	0.3828177314538222	5.021895665388841
1280	0.8199038688953106	52	0.38289025253974474	5.023145171312185
1281	0.8188514285362684	52	0.3822704232656039	5.01817264006688
1282	0.8181391106202052	52	0.3818784155524694	5.014490962028503
1283	0.8190691081377176	52	0.38240254670381546	5.019156015836275
1284	0.8186268531359159	52	0.38208530155512005	5.017719103739812
1285	0.8194143989911447	52	0.382591823545786	5.020949327028715
1286	0.8183254553721502	52	0.3819420417914024	5.015901428002578
1287	0.8182587566284033	52	0.38205162779642987	5.0138751818583565
