condition	retrieval_enabled	naming_enabled	seed	rep_epoch	step	rep_wm	rep_ltm	rep_full	comp_top1	comp_top5	comp_rank_median	comp_rank_mean	comp_cosine	comp_margin	naming_exact	naming_wer	naming_edit	naming_eos	naming_pred_len	naming_target_len	probe_rep_ltm	probe_rep_full	full_rep_ltm	full_rep_wm	full_rep_full
C-only	True	False	22	75	34725	0.9920924574209246	0.902676399026764	0.9981751824817519	0.5857664233576643	0.7986618004866181	1.0	12.927615571776157	0.538930329034182	0.010329836580693866	0.00030413625304136254	0.9996958637469586	5.4799270072992705	0.9923965936739659	6.041666666666667	5.734793187347932					
C-only	True	False	22	80	37040	0.9978710462287105	0.9029805352798054	0.9990875912408759	0.6608880778588808	0.8509732360097324	1.0	10.203467153284672	0.5419455540486569	0.024207441979189857	0.00030413625304136254	0.9996958637469586	5.5036496350364965	0.9942214111922141	6.106751824817518	5.734793187347932	0.8576642335766423	0.9975669099756691			
C-only	True	False	22	85	39355	0.9945255474452555	0.9041970802919708	0.9981751824817519	0.6736618004866181	0.8543187347931873	1.0	9.409671532846716	0.5479599350288401	0.025171463833238088	0.00030413625304136254	0.9996958637469586	5.49330900243309	0.9923965936739659	6.0690389294403895	5.734793187347932					
C-only	True	False	22	90	41670	0.9960462287104623	0.9008515815085159	0.9978710462287105	0.6861313868613139	0.8673965936739659	1.0	9.123175182481752	0.5473313306768736	0.027708161676669642	0.00030413625304136254	0.9996958637469586	5.45529197080292	0.9930048661800487	6.010036496350365	5.734793187347932					
C-only	True	False	22	95	43985	0.996654501216545	0.9017639902676399	0.9987834549878345	0.6879562043795621	0.8677007299270073	1.0	8.132907542579076	0.5497490541642382	0.028900156731189314	0.00030413625304136254	0.9996958637469586	5.55139902676399	0.9920924574209246	6.167274939172749	5.734793187347932					
C-only	True	False	22	100	46300	0.9963503649635036	0.9032846715328468	0.9987834549878345	0.7004257907542579	0.875	1.0	7.4595498783454985	0.5526191538739088	0.03037576358357485	0.0006082725060827251	0.9993917274939172	5.48205596107056	0.9930048661800487	6.0371046228710465	5.734793187347932	0.8561435523114356	0.9981751824817519			
C-only	True	False	22	105	48615	0.9996958637469586	0.9711070559610706	1.0	0.760036496350365	0.9005474452554745	1.0	5.798661800486618	0.5713606948336618	0.042037244328725944	0.00030413625304136254	0.9996958637469586	5.566301703163017	0.98661800486618	6.178832116788321	5.734793187347932					
C-only	True	False	22	110	50930	1.0	0.9720194647201946	1.0	0.7688564476885644	0.9096715328467153	1.0	5.50456204379562	0.5741620986856103	0.04469781515807131	0.0006082725060827251	0.9993917274939172	5.556265206812652	0.9847931873479319	6.179744525547445	5.734793187347932					
C-only	True	False	22	115	53245	1.0	0.9759732360097324	1.0	0.7770681265206812	0.9105839416058394	1.0	5.318734793187348	0.5765841549529791	0.04656090098829745	0.0006082725060827251	0.9993917274939172	5.57360097323601	0.982360097323601	6.181569343065694	5.734793187347932					
C-only	True	False	22	120	55560	1.0	0.9787104622871047	1.0	0.7795012165450121	0.9136253041362531	1.0	5.0395377128953776	0.5780262068330951	0.048322255947511564	0.00030413625304136254	0.9996958637469586	5.6000608272506085	0.9762773722627737	6.225973236009732	5.734793187347932	0.9631995133819952	0.9996958637469586			
C-only	True	False	22	125	57875	1.0	0.9759732360097324	1.0	0.7874087591240876	0.9187956204379562	1.0	5.024026763990268	0.5795382270385532	0.04941607396732427	0.00030413625304136254	0.9996958637469586	5.60705596107056	0.9774939172749392	6.214720194647202	5.734793187347932					
C-only	True	False	22	130	60190	1.0	0.9790145985401459	1.0	0.7959245742092458	0.9197080291970803	1.0	4.889902676399027	0.5803889029788493	0.05111820233074853	0.0006082725060827251	0.9993917274939172	5.6237834549878345	0.9738442822384428	6.238138686131387	5.734793187347932					
C-only	True	False	22	135	62505	1.0	0.9774939172749392	1.0	0.7959245742092458	0.9221411192214112	1.0	4.8141727493917275	0.5816811515503266	0.051261166885603955	0.0006082725060827251	0.9993917274939172	5.644464720194647	0.9717153284671532	6.255170316301703	5.734793187347932					
C-only	True	False	22	140	64820	0.9996958637469586	0.9829683698296837	1.0	0.7986618004866181	0.9227493917274939	1.0	4.672141119221411	0.5822987692598299	0.05261877880696833	0.00030413625304136254	0.9996958637469586	5.638990267639903	0.9741484184914841	6.267335766423358	5.734793187347932	0.9644160583941606	1.0			
C-only	True	False	22	145	67135	1.0	0.9784063260340633	1.0	0.8026155717761557	0.927007299270073	1.0	4.641119221411192	0.5832261769712841	0.05308865913509452	0.00030413625304136254	0.9996958637469586	5.659975669099757	0.9714111922141119	6.2749391727493915	5.734793187347932					
C-only	True	False	22	150	69450	1.0	0.9784063260340633	1.0	0.8038321167883211	0.926094890510949	1.0	4.6049270072992705	0.5845791781525107	0.05370700506180742	0.00030413625304136254	0.9996958637469586	5.674878345498784	0.9729318734793188	6.279197080291971	5.734793187347932					
C-only	True	False	22	155	71765	0.9996958637469586	0.9768856447688564	1.0	0.8090024330900243	0.926094890510949	1.0	4.588199513381995	0.5849320807306145	0.054720869373956156	0.0006082725060827251	0.9993917274939172	5.66970802919708	0.9701946472019465	6.293187347931873	5.734793187347932					
C-only	True	False	22	160	74080	1.0	0.9787104622871047	1.0	0.8102189781021898	0.9315693430656934	1.0	4.496046228710462	0.585544894691874	0.054966992805111435	0.00030413625304136254	0.9996958637469586	5.685523114355231	0.968978102189781	6.284975669099757	5.734793187347932	0.9665450121654501	1.0			
C-only	True	False	22	165	76395	1.0	0.9799270072992701	1.0	0.8047445255474452	0.9300486618004866	1.0	4.480535279805353	0.5865006742686251	0.05474231104817413	0.0006082725060827251	0.9993917274939172	5.695559610705596	0.9692822384428224	6.305656934306569	5.734793187347932					
C-only	True	False	22	170	78710	1.0	0.9777980535279805	1.0	0.816301703163017	0.9321776155717761	1.0	4.376520681265207	0.5871417299366201	0.0564574425600451	0.0006082725060827251	0.9993917274939172	5.7119829683698295	0.9659367396593674	6.327858880778589	5.734793187347932					
C-only	True	False	22	175	81025	1.0	0.9747566909975669	1.0	0.8159975669099757	0.9333941605839416	1.0	4.301703163017032	0.5872973928141912	0.057199567284462224	0.0006082725060827251	0.9993917274939172	5.704075425790754	0.9671532846715328	6.3166058394160585	5.734793187347932					
C-only	True	False	22	180	83340	1.0	0.9787104622871047	1.0	0.8208637469586375	0.933698296836983	1.0	4.223540145985401	0.5883038929797292	0.05806858503144153	0.0006082725060827251	0.9993917274939172	5.724452554744525	0.9644160583941606	6.331812652068127	5.734793187347932	0.9659367396593674	1.0			
C-only	True	False	22	185	85655	1.0	0.9762773722627737	1.0	0.8217761557177615	0.9355231143552312	1.0	4.145985401459854	0.5884390865744901	0.05880187273279304	0.0006082725060827251	0.9993917274939172	5.710158150851582	0.9656326034063261	6.309914841849149	5.734793187347932					
C-only	True	False	22	190	87970	1.0	0.9738442822384428	1.0	0.8242092457420924	0.9370437956204379	1.0	4.1286496350364965	0.5891213568602746	0.0586488897710531	0.0006082725060827251	0.9993917274939172	5.730231143552311	0.962287104622871	6.339111922141119	5.734793187347932					
C-only	True	False	22	195	90285	1.0	0.9747566909975669	1.0	0.8284671532846716	0.9376520681265207	1.0	4.09610705596107	0.5897228720069947	0.0600166119399442	0.00030413625304136254	0.9996958637469586	5.743613138686132	0.9647201946472019	6.354014598540146	5.734793187347932					
C-only	True	False	22	200	92600	1.0	0.9744525547445255	1.0	0.8269464720194647	0.9376520681265207	1.0	4.06234793187348	0.5911107551750621	0.059501898232530215	0.0006082725060827251	0.9993917274939172	5.729622871046229	0.9662408759124088	6.322080291970803	5.734793187347932	0.9650243309002433	1.0			
C-only	True	False	22	205	94915	1.0	0.9784063260340633	1.0	0.8281630170316302	0.9391727493917275	1.0	4.052919708029197	0.591132889073478	0.059949431133313774	0.00030413625304136254	0.9996958637469586	5.726581508515815	0.9641119221411192	6.322384428223844	5.734793187347932					
C-only	True	False	22	210	97230	1.0	0.9750608272506083	1.0	0.8302919708029197	0.9400851581508516	1.0	4.063564476885645	0.5916465779091175	0.05972805442492457	0.00030413625304136254	0.9996958637469586	5.733272506082725	0.9653284671532847	6.329683698296837	5.734793187347932					
C-only	True	False	22	215	99545	1.0	0.9771897810218978	1.0	0.8324209245742092	0.941301703163017	1.0	3.8880778588807785	0.5922041544532108	0.061465561344603264	0.00030413625304136254	0.9996958637469586	5.750608272506082	0.962287104622871	6.343369829683699	5.734793187347932					
C-only	True	False	22	220	101860	1.0	0.9750608272506083	1.0	0.8327250608272506	0.941301703163017	1.0	3.899330900243309	0.5923599471811686	0.06149110119164425	0.00030413625304136254	0.9996958637469586	5.739963503649635	0.9607664233576643	6.3354622871046224	5.734793187347932	0.9595498783454988	1.0			
C-only	True	False	22	225	104175	1.0	0.976581508515815	1.0	0.8336374695863747	0.941301703163017	1.0	3.8543187347931873	0.5932756412293935	0.06121652203537252	0.00030413625304136254	0.9996958637469586	5.759428223844282	0.9601581508515815	6.345498783454988	5.734793187347932					
C-only	True	False	22	230	106490	1.0	0.9753649635036497	1.0	0.8378953771289538	0.9428223844282239	1.0	3.769160583941606	0.5930533630551358	0.06264853589871214	0.00030413625304136254	0.9996958637469586	5.749695863746958	0.9601581508515815	6.34154501216545	5.734793187347932					
C-only	True	False	22	235	108805	0.9996958637469586	0.9732360097323601	0.9996958637469586	0.837287104622871	0.941301703163017	1.0	3.812043795620438	0.594368884226629	0.062415915575340715	0.00030413625304136254	0.9996958637469586	5.7642944038929445	0.9562043795620438	6.330900243309002	5.734793187347932					
C-only	True	False	22	240	111120	0.9996958637469586	0.9717153284671532	0.9996958637469586	0.8366788321167883	0.9431265206812652	1.0	3.7277980535279807	0.594825992365243	0.06248847257409362	0.00030413625304136254	0.9996958637469586	5.775851581508515	0.9568126520681265	6.357968369829684	5.734793187347932	0.9586374695863747	1.0			
C-only	True	False	22	245	113435	0.9996958637469586	0.976581508515815	0.9996958637469586	0.8406326034063261	0.9440389294403893	1.0	3.711374695863747	0.5943742385292721	0.06318772885123598	0.00030413625304136254	0.9996958637469586	5.79014598540146	0.9549878345498783	6.361313868613139	5.734793187347932					
C-only	True	False	22	250	115750	0.9996958637469586	0.9753649635036497	0.9996958637469586	0.8445863746958637	0.944647201946472	1.0	3.6122262773722627	0.594472508551213	0.06473317590073077	0.00030413625304136254	0.9996958637469586	5.762773722627737	0.958941605839416	6.333333333333333	5.734793187347932					
C-only	True	False	22	255	118065	0.9996958637469586	0.975669099756691	0.9996958637469586	0.8424574209245742	0.9452554744525548	1.0	3.6411192214111923	0.5957633123853201	0.06416798009562086	0.00030413625304136254	0.9996958637469586	5.766727493917275	0.9531630170316302	6.339720194647202	5.734793187347932					
C-only	True	False	22	260	120380	0.9996958637469586	0.9774939172749392	0.9996958637469586	0.843978102189781	0.9449513381995134	1.0	3.6146593673965937	0.5957721987163643	0.06455409094473741	0.00030413625304136254	0.9996958637469586	5.7642944038929445	0.9559002433090025	6.327250608272506	5.734793187347932	0.9549878345498783	1.0			
C-only	True	False	22	265	122695	0.9996958637469586	0.9732360097323601	0.9996958637469586	0.8403284671532847	0.9443430656934306	1.0	3.6666666666666665	0.5964666072850244	0.06386204906841264	0.00030413625304136254	0.9996958637469586	5.7798053527980535	0.9540754257907542	6.336374695863747	5.734793187347932					
C-only	True	False	22	270	125010	1.0	0.9735401459854015	1.0	0.843978102189781	0.9455596107055961	1.0	3.5827250608272507	0.5969782760797336	0.06500957113149103	0.00030413625304136254	0.9996958637469586	5.784063260340632	0.9555961070559611	6.353406326034063	5.734793187347932					
C-only	True	False	22	275	127325	1.0	0.9774939172749392	1.0	0.8491484184914841	0.9476885644768857	1.0	3.5173357664233578	0.5975479953933661	0.06602272574411401	0.00030413625304136254	0.9996958637469586	5.77889294403893	0.9568126520681265	6.349756690997567	5.734793187347932					
C-only	True	False	22	280	129640	0.9996958637469586	0.9762773722627737	1.0	0.8527980535279805	0.9504257907542579	1.0	3.459549878345499	0.5968920441294528	0.066929568973916	0.00030413625304136254	0.9996958637469586	5.798357664233577	0.9537712895377128	6.352189781021898	5.734793187347932	0.958029197080292	1.0			
C-only	True	False	22	285	131955	1.0	0.9762773722627737	1.0	0.847323600973236	0.9476885644768857	1.0	3.473844282238443	0.5973579453399581	0.0662430954911268	0.00030413625304136254	0.9996958637469586	5.802919708029197	0.9540754257907542	6.369829683698297	5.734793187347932					
C-only	True	False	22	290	134270	1.0	0.9741484184914841	1.0	0.8491484184914841	0.9482968369829684	1.0	3.447080291970803	0.5979933054107094	0.06670272193504656	0.00030413625304136254	0.9996958637469586	5.800486618004866	0.9528588807785888	6.354014598540146	5.734793187347932					
C-only	True	False	22	295	136585	1.0	0.976581508515815	1.0	0.8537104622871047	0.948905109489051	1.0	3.3850364963503647	0.598145810211952	0.06708871042061317	0.00030413625304136254	0.9996958637469586	5.790754257907542	0.9540754257907542	6.353710462287105	5.734793187347932					
C-only	True	False	22	300	138900	1.0	0.9768856447688564	1.0	0.851581508515815	0.9492092457420924	1.0	3.431873479318735	0.5990418571607184	0.06698093202572379	0.00030413625304136254	0.9996958637469586	5.770681265206813	0.9543795620437956	6.326946472019465	5.734793187347932	0.9631995133819952	1.0			
C-only	True	False	22	305	141215	1.0	0.9732360097323601	1.0	0.8527980535279805	0.9504257907542579	1.0	3.371654501216545	0.5990046446558333	0.06737758935295463	0.00030413625304136254	0.9996958637469586	5.803832116788321	0.9498175182481752	6.3737834549878345	5.734793187347932					
C-only	True	False	22	310	143530	1.0	0.9735401459854015	1.0	0.8543187347931873	0.9510340632603407	1.0	3.3318126520681264	0.59941289805039	0.06864977724070677	0.00030413625304136254	0.9996958637469586	5.792274939172749	0.9534671532846716	6.333637469586375	5.734793187347932					
C-only	True	False	22	315	145845	1.0	0.9735401459854015	1.0	0.8518856447688564	0.9525547445255474	1.0	3.363442822384428	0.5995396598357788	0.06694169249158996	0.00030413625304136254	0.9996958637469586	5.79683698296837	0.9513381995133819	6.357968369829684	5.734793187347932					
C-only	True	False	22	320	148160	1.0	0.9726277372262774	1.0	0.8558394160583942	0.9504257907542579	1.0	3.289537712895377	0.6003098699497625	0.06840288978060957	0.00030413625304136254	0.9996958637469586	5.801703163017032	0.9540754257907542	6.348540145985401	5.734793187347932	0.962287104622871	1.0			
C-only	True	False	22	325	150475	1.0	0.9808394160583942	1.0	0.8570559610705596	0.9537712895377128	1.0	3.2636861313868613	0.6006526883664357	0.06869517016584856	0.00030413625304136254	0.9996958637469586	5.802311435523114	0.9537712895377128	6.362226277372263	5.734793187347932					
C-only	True	False	22	330	152790	1.0	0.9777980535279805	1.0	0.8527980535279805	0.9510340632603407	1.0	3.2889294403892944	0.6005891423826525	0.06879642216937386	0.00030413625304136254	0.9996958637469586	5.81234793187348	0.9498175182481752	6.37043795620438	5.734793187347932					
C-only	True	False	22	335	155105	1.0	0.975669099756691	1.0	0.8546228710462287	0.9519464720194647	1.0	3.3175182481751824	0.6009442243190287	0.06827649143309199	0.00030413625304136254	0.9996958637469586	5.7846715328467155	0.9540754257907542	6.320559610705596	5.734793187347932					
C-only	True	False	22	340	157420	1.0	0.9729318734793188	1.0	0.8582725060827251	0.9531630170316302	1.0	3.2685523114355233	0.6010576145782378	0.06919077676868207	0.00030413625304136254	0.9996958637469586	5.806569343065694	0.9501216545012166	6.36374695863747	5.734793187347932	0.9571167883211679	1.0			
C-only	True	False	22	345	159735	1.0	0.9726277372262774	1.0	0.8585766423357665	0.9534671532846716	1.0	3.198905109489051	0.6009048395438931	0.06939126500393063	0.00030413625304136254	0.9996958637469586	5.807481751824818	0.9510340632603407	6.3500608272506085	5.734793187347932					
C-only	True	False	22	350	162050	1.0	0.9741484184914841	1.0	0.8594890510948905	0.954683698296837	1.0	3.202250608272506	0.6021059442882555	0.06984536091450357	0.00030413625304136254	0.9996958637469586	5.817518248175182	0.9501216545012166	6.359793187347932	5.734793187347932					
C-only	True	False	22	355	164365	1.0	0.9793187347931873	1.0	0.8652676399026764	0.9559002433090025	1.0	3.1034063260340634	0.6015199819022287	0.0707856112606189	0.00030413625304136254	0.9996958637469586	5.791362530413625	0.9540754257907542	6.326338199513382	5.734793187347932					
C-only	True	False	22	360	166680	1.0	0.9744525547445255	1.0	0.8625304136253041	0.9555961070559611	1.0	3.1657542579075426	0.6019980853600223	0.07003548404161078	0.00030413625304136254	0.9996958637469586	5.836678832116788	0.9482968369829684	6.3737834549878345	5.734793187347932	0.9607664233576643	1.0			
C-only	True	False	22	365	168995	1.0	0.9729318734793188	1.0	0.8640510948905109	0.9537712895377128	1.0	3.207420924574209	0.6026480491579014	0.07020412689106598	0.00030413625304136254	0.9996958637469586	5.825425790754258	0.9504257907542579	6.356751824817518	5.734793187347932					
C-only	True	False	22	370	171310	1.0	0.9741484184914841	1.0	0.8625304136253041	0.9552919708029197	1.0	3.139294403892944	0.6026912288889833	0.07007609724708427	0.00030413625304136254	0.9996958637469586	5.821167883211679	0.9492092457420924	6.34823600973236	5.734793187347932					
C-only	True	False	22	375	173625	1.0	0.976581508515815	1.0	0.8628345498783455	0.9571167883211679	1.0	3.116788321167883	0.6026488805683715	0.07062534402394237	0.00030413625304136254	0.9996958637469586	5.824209245742092	0.943734793187348	6.364963503649635	5.734793187347932					
C-only	True	False	22	380	175940	1.0	0.9762773722627737	1.0	0.8634428223844283	0.9565085158150851	1.0	3.1137469586374698	0.603403108017723	0.0707238132356147	0.00030413625304136254	0.9996958637469586	5.831508515815085	0.9461678832116789	6.371046228710462	5.734793187347932	0.9610705596107056	1.0			
C-only	True	False	22	385	178255	1.0	0.9741484184914841	1.0	0.8673965936739659	0.9574209245742092	1.0	3.118917274939173	0.6032769141170375	0.07161565225598586	0.00030413625304136254	0.9996958637469586	5.829379562043796	0.9473844282238443	6.357360097323601	5.734793187347932					
C-only	True	False	22	390	180570	1.0	0.9717153284671532	1.0	0.8698296836982968	0.9565085158150851	1.0	3.1161800486618003	0.6034360270394316	0.07197550280867122	0.00030413625304136254	0.9996958637469586	5.836070559610706	0.948905109489051	6.369525547445256	5.734793187347932					
C-only	True	False	22	395	182885	1.0	0.9714111922141119	1.0	0.8661800486618005	0.9565085158150851	1.0	3.122262773722628	0.6039188529598162	0.07134128918467937	0.00030413625304136254	0.9996958637469586	5.846411192214112	0.9434306569343066	6.40845498783455	5.734793187347932					
C-only	True	False	22	400	185200	1.0	0.9750608272506083	1.0	0.8600973236009732	0.9552919708029197	1.0	3.1204379562043796	0.6047330738709211	0.07094321651905412	0.00030413625304136254	0.9996958637469586	5.8451946472019465	0.9455596107055961	6.3810827250608275	5.734793187347932	0.9601581508515815	1.0			
C-only	True	False	22	405	187515	1.0	0.9741484184914841	1.0	0.8753041362530414	0.9595498783454988	1.0	2.9954379562043796	0.604540062710244	0.07316476906085537	0.00030413625304136254	0.9996958637469586	5.838199513381995	0.9455596107055961	6.382603406326034	5.734793187347932					
C-only	True	False	22	410	189830	1.0	0.9732360097323601	1.0	0.8701338199513382	0.9583333333333334	1.0	3.033759124087591	0.6046798869405494	0.07287435272568044	0.00030413625304136254	0.9996958637469586	5.8141727493917275	0.9519464720194647	6.347323600973236	5.734793187347932					
C-only	True	False	22	415	192145	1.0	0.9753649635036497	1.0	0.8692214111922141	0.9574209245742092	1.0	3.090632603406326	0.6053607835549942	0.0722693536530301	0.00030413625304136254	0.9996958637469586	5.833029197080292	0.9476885644768857	6.351581508515815	5.734793187347932					
C-only	True	False	22	420	194460	1.0	0.9732360097323601	1.0	0.8728710462287105	0.9562043795620438	1.0	3.019160583941606	0.6056406120803669	0.07328548161834116	0.00030413625304136254	0.9996958637469586	5.841240875912408	0.9461678832116789	6.374391727493918	5.734793187347932	0.9562043795620438	1.0			
C-only	True	False	22	425	196775	1.0	0.9698905109489051	1.0	0.8670924574209246	0.9601581508515815	1.0	3.045620437956204	0.6045886232832632	0.07214107837555182	0.00030413625304136254	0.9996958637469586	5.844586374695864	0.944647201946472	6.360097323600973	5.734793187347932					
C-only	True	False	22	430	199090	1.0	0.9781021897810219	1.0	0.8725669099756691	0.9586374695863747	1.0	3.0307177615571774	0.6054469247477768	0.07326554295826712	0.00030413625304136254	0.9996958637469586	5.83485401459854	0.9464720194647201	6.365267639902676	5.734793187347932					
C-only	True	False	22	435	201405	1.0	0.9732360097323601	1.0	0.8683090024330901	0.9577250608272506	1.0	3.0106447688564475	0.6060180436285018	0.0728096052406043	0.00030413625304136254	0.9996958637469586	5.854014598540146	0.9397810218978102	6.383819951338199	5.734793187347932					
C-only	True	False	22	440	203720	1.0	0.9735401459854015	1.0	0.8734793187347932	0.9610705596107056	1.0	2.9844890510948905	0.6061465943689909	0.07390575583144986	0.00030413625304136254	0.9996958637469586	5.85705596107056	0.944647201946472	6.389902676399027	5.734793187347932	0.954683698296837	1.0	0.9588448141760508	0.999932366169558	0.999966183084779
N-only	False	True	22	0	0	0.0	0.0	0.0	0.0	0.0	15358.0	15197.157846715329	0.0010290453922979729	-0.22541778254800832	0.0	1.0	9.739659367396595	0.003953771289537713	9.960462287104622	5.734793187347932					
N-only	False	True	22	5	2315	0.9373479318734793	0.6879562043795621	0.9659367396593674	0.0009124087591240876	0.0033454987834549877	2857.5	6079.4987834549875	0.23511037218795006	-0.3655823979871189	0.7165450121654501	0.2834549878345499	1.183698296836983	0.996654501216545	5.726885644768856	5.734793187347932					
N-only	False	True	22	10	4630	0.9711070559610706	0.8415450121654501	0.9908759124087592	0.0009124087591240876	0.004562043795620438	2566.5	5690.453467153285	0.24919927916365908	-0.35814516885781666	0.982360097323601	0.017639902676399033	0.049574209245742094	0.9996958637469586	5.731143552311435	5.734793187347932					
N-only	False	True	22	15	6945	0.9787104622871047	0.8856447688564477	0.9933090024330901	0.0015206812652068127	0.006082725060827251	2507.0	5556.4425182481755	0.2586777098779786	-0.36626478439138027	0.9808394160583942	0.019160583941605802	0.051094890510948905	0.9987834549878345	5.738442822384428	5.734793187347932					
N-only	False	True	22	20	9260	0.98661800486618	0.864963503649635	0.9945255474452555	0.002737226277372263	0.008819951338199513	2063.5	5071.85401459854	0.2701123067222718	-0.33922702404885685	0.982360097323601	0.017639902676399033	0.03923357664233577	0.9996958637469586	5.7357055961070555	5.734793187347932	0.777676399026764	0.9872262773722628			
N-only	False	True	22	25	11575	0.9811435523114356	0.885036496350365	0.9954379562043796	0.0024330900243309003	0.011253041362530414	1865.5	4748.33394160584	0.27911104461012004	-0.3070902359828244	0.9963503649635036	0.0036496350364964014	0.009124087591240875	1.0	5.734184914841849	5.734793187347932					
N-only	False	True	22	30	13890	0.9814476885644768	0.8731751824817519	0.9939172749391727	0.0024330900243309003	0.012773722627737226	1693.5	4598.135948905109	0.28660493634921835	-0.2997628081172995	0.9854014598540146	0.014598540145985384	0.040450121654501216	0.9990875912408759	5.743004866180049	5.734793187347932					
N-only	False	True	22	35	16205	0.9726277372262774	0.9309610705596107	0.9951338199513382	0.003953771289537713	0.013077858880778588	1644.5	4515.35796836983	0.295415043886353	-0.31754577928959166	0.9930048661800487	0.006995133819951316	0.020072992700729927	0.9996958637469586	5.733272506082725	5.734793187347932					
N-only	False	True	22	40	18520	0.9790145985401459	0.9379562043795621	0.9960462287104623	0.002737226277372263	0.014902676399026763	1527.0	4343.953467153285	0.3017998260443884	-0.3113635016102208	0.985705596107056	0.014294403892944008	0.04105839416058394	0.9996958637469586	5.730535279805353	5.734793187347932	0.8874695863746959	0.9948296836982968			
N-only	False	True	22	45	20835	0.9917883211678832	0.9066301703163017	0.9972627737226277	0.004866180048661801	0.018552311435523116	1349.5	4163.787712895377	0.30912464394070055	-0.29160292279836325	0.9942214111922141	0.005778588807785923	0.014598540145985401	0.9996958637469586	5.735401459854015	5.734793187347932					
N-only	False	True	22	50	23150	0.9847931873479319	0.9051094890510949	0.9978710462287105	0.006082725060827251	0.022506082725060828	1304.5	4072.3047445255474	0.31348376827116897	-0.2940014690033856	0.9860097323600974	0.013990267639902632	0.04257907542579075	0.9993917274939172	5.730839416058394	5.734793187347932					
N-only	False	True	22	55	25465	0.9933090024330901	0.9218369829683698	0.9984793187347932	0.006386861313868613	0.02402676399026764	1238.0	3874.463503649635	0.3189960703679754	-0.2937598837870388	0.9896593673965937	0.010340632603406341	0.01916058394160584	0.9996958637469586	5.730231143552311	5.734793187347932					
N-only	False	True	22	60	27780	0.9948296836982968	0.9233576642335767	0.9996958637469586	0.00851581508515815	0.025851581508515815	1121.0	3723.9528588807784	0.3261587128790757	-0.28327974060736144	0.9902676399026764	0.009732360097323589	0.024330900243309004	0.9993917274939172	5.734184914841849	5.734793187347932	0.8518856447688564	0.9978710462287105			
N-only	False	True	22	65	30095	0.9942214111922141	0.9124087591240876	0.9978710462287105	0.012469586374695864	0.031326034063260344	1042.0	3575.8932481751826	0.330345130229189	-0.26720500781388906	0.9927007299270073	0.007299270072992692	0.019768856447688565	0.9993917274939172	5.735401459854015	5.734793187347932					
N-only	False	True	22	70	32410	0.9963503649635036	0.9114963503649635	0.9987834549878345	0.008211678832116789	0.028588807785888078	1025.5	3551.1520681265206	0.33442732359223476	-0.2732993752725078	0.9951338199513382	0.0048661800486617945	0.011861313868613138	0.9996958637469586	5.735401459854015	5.734793187347932					
N-only	False	True	22	75	34725	0.9948296836982968	0.9288321167883211	0.9987834549878345	0.013990267639902677	0.040450121654501216	902.0	3392.066909975669	0.3420835438658015	-0.2582125460724471	0.9790145985401459	0.02098540145985406	0.05809002433090024	0.9996958637469586	5.730839416058394	5.734793187347932					
N-only	False	True	22	80	37040	0.9975669099756691	0.9282238442822385	0.9993917274939172	0.012773722627737226	0.037408759124087594	871.5	3347.125	0.34469975011575726	-0.25670303831244035	0.9951338199513382	0.0048661800486617945	0.016119221411192215	1.0	5.734489051094891	5.734793187347932	0.8880778588807786	0.9975669099756691			
N-only	False	True	22	85	39355	0.9960462287104623	0.9333941605839416	0.9984793187347932	0.015206812652068127	0.04409975669099757	811.0	3199.3707420924575	0.3473593973096923	-0.25405041449261406	0.9993917274939172	0.0006082725060827521	0.0009124087591240876	1.0	5.735097323600973	5.734793187347932					
N-only	False	True	22	90	41670	0.9927007299270073	0.9391727493917275	0.9984793187347932	0.011253041362530414	0.03527980535279805	811.5	3193.8348540145985	0.3538050752796394	-0.2527444002121107	0.9777980535279805	0.02220194647201945	0.058394160583941604	0.9993917274939172	5.7250608272506085	5.734793187347932					
N-only	False	True	22	95	43985	0.9911800486618005	0.9236618004866181	0.9987834549878345	0.018856447688564478	0.04592457420924574	724.0	3073.3549270072995	0.3557779885565835	-0.2429519402284692	0.9996958637469586	0.00030413625304137604	0.00030413625304136254	1.0	5.734793187347932	5.734793187347932					
N-only	False	True	22	100	46300	0.9948296836982968	0.9212287104622872	0.9987834549878345	0.02159367396593674	0.05139902676399027	687.5	3041.7609489051097	0.35738387073542716	-0.24054748555441408	0.9960462287104623	0.003953771289537666	0.011253041362530414	0.9993917274939172	5.736313868613139	5.734793187347932	0.8847323600973236	0.9972627737226277			
N-only	False	True	22	105	48615	0.9990875912408759	0.9887469586374696	1.0	0.027068126520681267	0.05991484184914842	616.5	2933.8339416058393	0.3725467839367478	-0.23318113352187939	1.0	0.0	0.0	1.0	5.734793187347932	5.734793187347932					
N-only	False	True	22	110	50930	0.9993917274939172	0.9887469586374696	0.9996958637469586	0.02645985401459854	0.060218978102189784	601.5	2881.103102189781	0.3780078902303539	-0.2324094457003467	1.0	0.0	0.0	1.0	5.734793187347932	5.734793187347932					
N-only	False	True	22	115	53245	0.9993917274939172	0.9911800486618005	1.0	0.03223844282238443	0.0690389294403893	574.0	2822.831204379562	0.3822753743165234	-0.22611270373610104	1.0	0.0	0.0	1.0	5.734793187347932	5.734793187347932					
