seed	route	factor	repeat	r2_drop	mae_increase
21	ltm	lexicality	95	0.12569644288156712	0.03949246305588788
21	ltm	lexicality	96	0.224026877286977	0.06475358482183069
21	ltm	lexicality	97	0.1827986399926852	0.041969418407899195
21	ltm	lexicality	98	0.17908983379393806	0.04063645407409272
21	ltm	lexicality	99	0.2786370175515941	0.06932727313469106
22	ltm	lexicality	0	0.24832285171596225	0.05194619780813192
22	ltm	lexicality	1	0.30941244973563864	0.05604165286383761
22	ltm	lexicality	2	0.29629780461176913	0.057871357434610415
22	ltm	lexicality	3	0.2433027163405982	0.048388785887801544
22	ltm	lexicality	4	0.26109020089503365	0.045872305961181525
22	ltm	lexicality	5	0.22093920951457668	0.0503942418707341
22	ltm	lexicality	6	0.26812319956648756	0.061122185311657806
22	ltm	lexicality	7	0.2694214015256441	0.05426220903019052
22	ltm	lexicality	8	0.2406456578755939	0.04234440868141842
22	ltm	lexicality	9	0.23344582208182107	0.05762811348363478
22	ltm	lexicality	10	0.25863367069984566	0.05355917963962309
22	ltm	lexicality	11	0.24469481778926283	0.04954927507674611
22	ltm	lexicality	12	0.19216391206920702	0.045552800927381065
22	ltm	lexicality	13	0.21007809485128737	0.04383370375716822
22	ltm	lexicality	14	0.27745570293213906	0.05578979873351714
22	ltm	lexicality	15	0.177329938999211	0.04042071324613694
22	ltm	lexicality	16	0.24587613314210277	0.055188075890505006
22	ltm	lexicality	17	0.3055236791971122	0.06819838635241277
22	ltm	lexicality	18	0.32601127878069713	0.07748480000583308
22	ltm	lexicality	19	0.17860515384155928	0.03670113869182273
22	ltm	lexicality	20	0.21943066766427555	0.04323232052948556
22	ltm	lexicality	21	0.20740096693894616	0.04755344811914719
22	ltm	lexicality	22	0.25263521970624925	0.05154544164967467
22	ltm	lexicality	23	0.3156471454066595	0.06995130897436563
22	ltm	lexicality	24	0.15617807479937518	0.043509389932201215
22	ltm	lexicality	25	0.2576323679648048	0.04763004881730154
22	ltm	lexicality	26	0.2966147732832217	0.06323342846098312
22	ltm	lexicality	27	0.23996132381200586	0.05302544731542047
22	ltm	lexicality	28	0.2696518108641258	0.051315299939881986
22	ltm	lexicality	29	0.25334988104318323	0.04411043354455424
22	ltm	lexicality	30	0.2692614583551819	0.053239334990493103
22	ltm	lexicality	31	0.2315366698965674	0.050948369233164814
22	ltm	lexicality	32	0.24541239679566773	0.0559138251045882
22	ltm	lexicality	33	0.1976678532383428	0.03454297929257516
22	ltm	lexicality	34	0.2770321054803778	0.04555728154621863
22	ltm	lexicality	35	0.14788011911158183	0.03418018958936586
22	ltm	lexicality	36	0.18814799709835517	0.04310398334724175
22	ltm	lexicality	37	0.21381275755829454	0.0580292092574215
22	ltm	lexicality	38	0.3024126960070018	0.05511130538468573
22	ltm	lexicality	39	0.2472247318219415	0.06076387622728613
22	ltm	lexicality	40	0.32135161484561137	0.07151720474826978
22	ltm	lexicality	41	0.2132321346055429	0.04386752920890813
22	ltm	lexicality	42	0.24902725522688718	0.05067544083395714
22	ltm	lexicality	43	0.1571059936969249	0.036978366459202605
22	ltm	lexicality	44	0.224440545213631	0.05699738542304961
22	ltm	lexicality	45	0.20858228229178588	0.05278668398328229
22	ltm	lexicality	46	0.2657297953827823	0.06067815592679249
22	ltm	lexicality	47	0.24749864392924914	0.04987806952055063
22	ltm	lexicality	48	0.19413619026594275	0.04322320092714638
22	ltm	lexicality	49	0.33180920150447724	0.06804517351310341
22	ltm	lexicality	50	0.25292920126089335	0.05039854123890619
22	ltm	lexicality	51	0.2443675912918014	0.04783498669769981
22	ltm	lexicality	52	0.3172364112509892	0.05387454366991573
22	ltm	lexicality	53	0.2588440105909905	0.049391423253935085
22	ltm	lexicality	54	0.2520213518106814	0.0423105832296784
22	ltm	lexicality	55	0.2765909100460716	0.04879004002625237
22	ltm	lexicality	56	0.24041524853711238	0.06206828884553611
22	ltm	lexicality	57	0.17043389638141082	0.04618337062330202
22	ltm	lexicality	58	0.23878000845916614	0.049830983462963496
22	ltm	lexicality	59	0.2494811799519937	0.05091437397376003
22	ltm	lexicality	60	0.19142581741078446	0.040587175248292806
22	ltm	lexicality	61	0.302739922504463	0.05867336773151843
22	ltm	lexicality	62	0.21166002053907962	0.0453951189122348
22	ltm	lexicality	63	0.2566208074037558	0.05831074783597401
22	ltm	lexicality	64	0.21896648511316086	0.04422997929678785
22	ltm	lexicality	65	0.24818589566230853	0.04721984488417613
22	ltm	lexicality	66	0.20219347878924598	0.0471863476047652
22	ltm	lexicality	67	0.31249310565240374	0.06431664916411478
22	ltm	lexicality	68	0.20417309714251897	0.045070295664273397
22	ltm	lexicality	69	0.3025295826133184	0.06771654887696371
22	ltm	lexicality	70	0.3563557726230596	0.07184102059324299
22	ltm	lexicality	71	0.2377151335079627	0.04682321828622632
22	ltm	lexicality	72	0.25130669047374743	0.06115153014456032
22	ltm	lexicality	73	0.25749541191115155	0.04867530306518536
22	ltm	lexicality	74	0.16853500202216576	0.03262358322546571
22	ltm	lexicality	75	0.16111165084176793	0.026058575936062978
22	ltm	lexicality	76	0.3110378781922566	0.05835335327472363
22	ltm	lexicality	77	0.24907075799571288	0.05924109531512595
22	ltm	lexicality	78	0.190067407109617	0.04062151012302717
22	ltm	lexicality	79	0.28577372806726953	0.05499656842361872
22	ltm	lexicality	80	0.29638144627526886	0.05912154956289234
22	ltm	lexicality	81	0.28306335521211146	0.05699687600005521
22	ltm	lexicality	82	0.22221442435692496	0.04939607368043747
22	ltm	lexicality	83	0.25258190531609526	0.04998385668694322
22	ltm	lexicality	84	0.2823056373110323	0.05791396287335998
22	ltm	lexicality	85	0.28908479332251613	0.05871597317026811
22	ltm	lexicality	86	0.2215198324673281	0.04494229809735917
22	ltm	lexicality	87	0.2920588204589726	0.0534310122650441
22	ltm	lexicality	88	0.2212561781860295	0.05251409519940414
22	ltm	lexicality	89	0.25602992662499535	0.059995691382117966
22	ltm	lexicality	90	0.17766697711800117	0.0438199451713272
22	ltm	lexicality	91	0.24648708336819947	0.052275162059601143
22	ltm	lexicality	92	0.31389501872239667	0.06435942441052911
22	ltm	lexicality	93	0.25087328140065834	0.04999314609694727
22	ltm	lexicality	94	0.22915352353887053	0.0643168189717796
22	ltm	lexicality	95	0.243366288556761	0.04755327831148243
22	ltm	lexicality	96	0.28097710807853027	0.05623349994605353
22	ltm	lexicality	97	0.3237318435338371	0.054156252056133
22	ltm	lexicality	98	0.1639487219245711	0.038467491727287584
22	ltm	lexicality	99	0.276073859309483	0.060435081783481615
19	ltm	morphology	0	-4.169529697406471e-05	-0.001373325603978126
19	ltm	morphology	1	0.0020765831231616128	-0.0027466512079563077
19	ltm	morphology	2	-0.006345694156167592	-0.0068666280198907415
19	ltm	morphology	3	-0.0007487156355570068	-0.002746651207956252
19	ltm	morphology	4	0.010567365197878154	0.002746651207956363
19	ltm	morphology	5	0.0013997686929098085	0.0006866628019891463
19	ltm	morphology	6	0.00117878913642111	5.551115123125783e-17
19	ltm	morphology	7	0.00108394359636943	-0.0006866628019890353
19	ltm	morphology	8	0.0009206657912086413	-0.001373325603978126
19	ltm	morphology	9	0.0023421131025154196	-0.001373325603978126
19	ltm	morphology	10	-0.010139026167112042	-0.005493302415912671
19	ltm	morphology	11	-0.006406792317413701	-0.004119976811934489
19	ltm	morphology	12	0.008816941461567862	0.004119976811934545
19	ltm	morphology	13	-0.011131593163625997	-0.004119976811934489
19	ltm	morphology	14	0.0003837886079007813	-0.004119976811934434
19	ltm	morphology	15	-0.0020343084544215406	-0.003433314009945343
19	ltm	morphology	16	4.455042286499733e-05	-0.0006866628019890353
19	ltm	morphology	17	0.006361700610521659	-0.0027466512079563077
19	ltm	morphology	18	0.0038556233582616173	0.0
19	ltm	morphology	19	0.0018880852291291994	-0.0013733256039780706
19	ltm	morphology	20	-0.005974443062424339	-0.0020599884059671614
19	ltm	morphology	21	-0.0031850949063586542	-0.0013733256039781816
19	ltm	morphology	22	-0.005261678029519934	-0.0006866628019890353
19	ltm	morphology	23	0.00023644472681572104	-0.0013733256039781816
19	ltm	morphology	24	0.00654098487003596	-0.0006866628019889798
19	ltm	morphology	25	0.00684253798232104	0.001373325603978237
19	ltm	morphology	26	0.00025646140539281603	-0.001373325603978126
19	ltm	morphology	27	0.00255062767512515	0.0006866628019891463
19	ltm	morphology	28	0.007526759046714182	0.001373325603978237
19	ltm	morphology	29	0.004022370103618611	0.00480663961392358
19	ltm	morphology	30	0.007104671551757091	0.004119976811934545
19	ltm	morphology	31	0.007565564775257494	0.002059988405967217
19	ltm	morphology	32	-0.00047057561176711005	5.551115123125783e-17
19	ltm	morphology	33	-0.006035541223670338	-0.002059988405967217
19	ltm	morphology	34	0.006989881863406433	0.0
19	ltm	morphology	35	0.0019241083620601396	-0.001373325603978126
19	ltm	morphology	36	-0.0032171078150661225	5.551115123125783e-17
19	ltm	morphology	37	0.00977409913945615	0.0006866628019891463
19	ltm	morphology	38	0.006092087876666041	5.551115123125783e-17
19	ltm	morphology	39	-0.0005745622560585639	1.1102230246251565e-16
19	ltm	morphology	40	0.00581228591305627	0.0006866628019892018
19	ltm	morphology	41	0.000740767717388402	0.0006866628019891463
19	ltm	morphology	42	0.004683105549238231	-0.001373325603978126
19	ltm	morphology	43	-0.0002820777177348077	-0.0006866628019891463
19	ltm	morphology	44	0.00177329554077843	0.0
19	ltm	morphology	45	0.01165358454837273	0.0020599884059673834
19	ltm	morphology	46	0.005268543379634449	0.002059988405967328
19	ltm	morphology	47	-0.006933335210410951	-0.002059988405967217
19	ltm	morphology	48	0.006440467165941266	0.0
19	ltm	morphology	49	0.003641977905635807	5.551115123125783e-17
19	ltm	morphology	50	-0.007738597498963218	-0.00549330241591256
19	ltm	morphology	51	0.005385067538083099	-0.0006866628019889798
19	ltm	morphology	52	0.0017893019951322753	0.0
19	ltm	morphology	53	0.007411969358363413	0.0006866628019891463
19	ltm	morphology	54	-0.007685519786164163	-0.003433314009945343
19	ltm	morphology	55	0.0038750262225334398	0.001373325603978237
19	ltm	morphology	56	-0.003911590639491314	-0.004119976811934434
19	ltm	morphology	57	0.000628253783163335	-0.0027466512079563077
19	ltm	morphology	58	0.008065298169841584	0.0
19	ltm	morphology	59	0.0023387166925973313	-0.001373325603978126
19	ltm	morphology	60	-0.0016785225310048668	-0.004119976811934434
19	ltm	morphology	61	0.002559227495337546	0.003433314009945454
19	ltm	morphology	62	0.0010080321668405334	0.004119976811934489
19	ltm	morphology	63	-0.006884774563322371	0.0006866628019891463
19	ltm	morphology	64	0.0027213846447055046	-0.0020599884059671614
19	ltm	morphology	65	0.007985917800116593	0.002746651207956363
19	ltm	morphology	66	0.0056111779745881	-0.0006866628019889798
19	ltm	morphology	67	-0.005423293894860848	-0.003433314009945343
19	ltm	morphology	68	0.01426191397482579	0.0027466512079563077
19	ltm	morphology	69	0.00024558583105516174	-0.001373325603978126
19	ltm	morphology	70	0.006104697921101798	0.002059988405967328
19	ltm	morphology	71	0.002239933458600629	5.551115123125783e-17
19	ltm	morphology	72	0.003950937652062114	-0.002059988405967106
19	ltm	morphology	73	0.0033296217492916336	0.0006866628019891463
19	ltm	morphology	74	0.006602083031282291	0.002746651207956363
19	ltm	morphology	75	-0.0045489129966157504	-0.004119976811934489
19	ltm	morphology	76	-0.003520395397449194	-0.00480663961392358
19	ltm	morphology	77	-0.0007001549884684266	-0.0013733256039781816
19	ltm	morphology	78	0.007644945144982596	0.001373325603978237
19	ltm	morphology	79	-0.003714565455524954	-0.001373325603978126
19	ltm	morphology	80	0.00805442259550404	0.0027466512079564187
19	ltm	morphology	81	0.006943055686415955	0.0
19	ltm	morphology	82	0.0001382027768458416	-0.004119976811934489
19	ltm	morphology	83	0.0029006689042202494	0.001373325603978237
19	ltm	morphology	84	0.0013210021374902015	0.0006866628019891463
19	ltm	morphology	85	-0.00206119048311304	5.551115123125783e-17
19	ltm	morphology	86	0.007858518067329956	0.001373325603978237
19	ltm	morphology	87	0.0007372987771921968	0.002059988405967328
19	ltm	morphology	88	0.007437044386678582	-0.0006866628019889243
19	ltm	morphology	89	0.005443889945203728	0.002746651207956363
19	ltm	morphology	90	-0.005620932893132813	-0.002059988405967217
19	ltm	morphology	91	-0.008214917805052124	-0.002059988405967217
19	ltm	morphology	92	0.004110350293555998	0.0013733256039781816
19	ltm	morphology	93	-0.0034398218416530346	-0.00549330241591256
19	ltm	morphology	94	0.00036778215354715815	-0.004806639613923469
19	ltm	morphology	95	-0.014228239126298226	-0.008926616425858014
19	ltm	morphology	96	0.007151497728747569	-0.0006866628019889798
19	ltm	morphology	97	0.004857331459015013	5.551115123125783e-17
19	ltm	morphology	98	0.013922675789790007	0.0
19	ltm	morphology	99	0.008531936087663783	0.005493302415912671
20	ltm	morphology	0	-3.263959138788408e-05	-1.3192716808330118e-05
20	ltm	morphology	1	-0.00017882240249222914	1.3192716808330118e-05
20	ltm	morphology	2	-0.000253743081667146	-1.319271680844114e-05
20	ltm	morphology	3	-0.00022217794853229833	-3.9578150425045866e-05
20	ltm	morphology	4	-0.0001468359202408953	-6.596358404165059e-05
20	ltm	morphology	5	-0.00026346116910302975	-6.59635840417061e-05
20	ltm	morphology	6	-0.000284872902152844	-9.234901765831083e-05
20	ltm	morphology	7	-5.196489527281578e-05	-2.6385433616715748e-05
20	ltm	morphology	8	-0.00026093548180183834	-5.2770867233375984e-05
20	ltm	morphology	9	-0.00026153004908413546	-5.2770867233375984e-05
20	ltm	morphology	10	-7.051620098774691e-05	0.0
20	ltm	morphology	11	-0.00020081459912835165	-2.6385433616715748e-05
20	ltm	morphology	12	-0.00035557869223679095	-0.00011873445127491555
20	ltm	morphology	13	-0.00015341343667607532	-2.6385433616715748e-05
20	ltm	morphology	14	-0.00011323274158681063	1.3192716808330118e-05
20	ltm	morphology	15	-4.4516613376011094e-05	2.6385433616604725e-05
20	ltm	morphology	16	-0.00019580539545016595	-5.277086723332047e-05
20	ltm	morphology	17	-0.0001727488987693926	1.3192716808330118e-05
20	ltm	morphology	18	-0.0002012843318908164	-3.9578150424934844e-05
20	ltm	morphology	19	-0.00013656543644657848	-1.3192716808330118e-05
20	ltm	morphology	20	-6.145122268830239e-05	-1.3192716808330118e-05
20	ltm	morphology	21	-0.00023585504329748375	-6.596358404165059e-05
20	ltm	morphology	22	-7.995414475747697e-05	-6.596358404165059e-05
20	ltm	morphology	23	-0.00010343199055484753	-3.9578150425045866e-05
20	ltm	morphology	24	-0.00029858427686846323	-5.2770867233375984e-05
20	ltm	morphology	25	-0.000258679779958193	-9.234901765831083e-05
20	ltm	morphology	26	-0.00017320847332291667	0.0
20	ltm	morphology	27	-0.0002589559781371875	-7.915630084998071e-05
20	ltm	morphology	28	-0.0002328112395884041	-6.596358404165059e-05
20	ltm	morphology	29	-9.035962128045583e-05	-9.234901765825532e-05
20	ltm	morphology	30	-0.00017803824611373198	-9.234901765825532e-05
20	ltm	morphology	31	-0.0003122613716335376	-9.234901765831083e-05
20	ltm	morphology	32	-6.375530817803732e-05	-5.277086723332047e-05
20	ltm	morphology	33	-7.728725200606412e-05	-5.2770867233375984e-05
20	ltm	morphology	34	-0.00019971601913371106	-2.6385433616715748e-05
20	ltm	morphology	35	-0.00010563930875284733	-2.6385433616715748e-05
20	ltm	morphology	36	-9.343770493963621e-05	-6.596358404165059e-05
20	ltm	morphology	37	-0.0003336590009876961	-7.91563008499252e-05
20	ltm	morphology	38	-0.00012239448717743517	-2.6385433616715748e-05
20	ltm	morphology	39	5.919157535783093e-05	-1.3192716808330118e-05
20	ltm	morphology	40	-0.00036132366864760623	-9.234901765825532e-05
20	ltm	morphology	41	7.832334465929236e-05	-2.6385433616715748e-05
20	ltm	morphology	42	-0.00012588376174460514	2.6385433616604725e-05
20	ltm	morphology	43	-0.0001289337781756883	-3.9578150425045866e-05
20	ltm	morphology	44	-0.00011240020156255692	-1.3192716808330118e-05
20	ltm	morphology	45	-0.0002858747148559715	-6.59635840417061e-05
20	ltm	morphology	46	-0.0002502054234542195	-9.234901765825532e-05
20	ltm	morphology	47	0.00013756330366299085	2.6385433616660237e-05
20	ltm	morphology	48	-0.00034244778110781304	-6.596358404165059e-05
20	ltm	morphology	49	-0.00032384809174712537	-9.234901765825532e-05
20	ltm	morphology	50	6.922408640985811e-05	5.277086723326496e-05
20	ltm	morphology	51	-0.00017440382060918136	-2.6385433616604725e-05
20	ltm	morphology	52	-8.04621029567576e-05	-2.6385433616604725e-05
20	ltm	morphology	53	-9.403848494393685e-05	-2.6385433616715748e-05
20	ltm	morphology	54	0.0001051172468579109	2.6385433616604725e-05
20	ltm	morphology	55	-0.0002180878939611608	-6.596358404165059e-05
20	ltm	morphology	56	-8.42275757031441e-05	1.3192716808330118e-05
20	ltm	morphology	57	-3.0428327703058144e-05	1.3192716808274607e-05
20	ltm	morphology	58	-0.0001853999189271871	-1.3192716808330118e-05
20	ltm	morphology	59	-0.0002815529002644368	-5.277086723332047e-05
20	ltm	morphology	60	8.924693759015945e-05	6.596358404159508e-05
20	ltm	morphology	61	-0.00021409066119459919	-0.00010554173446658544
20	ltm	morphology	62	-0.00011071099977244536	-0.00013192716808324567
20	ltm	morphology	63	-0.00018287817711304388	-0.00011873445127491555
20	ltm	morphology	64	-0.00018098133704436137	-1.3192716808330118e-05
20	ltm	morphology	65	-0.00010025713960382099	-5.2770867233375984e-05
20	ltm	morphology	66	-0.00023929593421878614	-2.6385433616604725e-05
20	ltm	morphology	67	-0.00041471172573981363	-7.915630084998071e-05
20	ltm	morphology	68	-0.00038856698719114124	-7.91563008499252e-05
20	ltm	morphology	69	-0.00036021493044435804	-7.915630084998071e-05
20	ltm	morphology	70	-0.0003855372871776064	-0.00010554173446658544
20	ltm	morphology	71	-0.00017960655887061527	-2.6385433616715748e-05
20	ltm	morphology	72	-9.057727760508616e-05	1.3192716808330118e-05
20	ltm	morphology	73	-0.00011871167802723903	-2.6385433616715748e-05
20	ltm	morphology	74	-0.00030566975150281284	-0.00013192716808324567
20	ltm	morphology	75	-5.26140589225399e-05	5.277086723326496e-05
20	ltm	morphology	76	-4.094000058074698e-06	5.277086723326496e-05
20	ltm	morphology	77	-0.0002446398779307746	-5.2770867233375984e-05
20	ltm	morphology	78	-0.00016818911143601234	-5.277086723332047e-05
20	ltm	morphology	79	-7.815801746724471e-05	-1.3192716808330118e-05
20	ltm	morphology	80	-0.0002348773523359604	-5.277086723332047e-05
20	ltm	morphology	81	-0.0001460517638621761	-1.3192716808330118e-05
20	ltm	morphology	82	-0.00011976187437623409	3.957815042487933e-05
20	ltm	morphology	83	-7.760167562231857e-05	-2.6385433616715748e-05
20	ltm	morphology	84	-0.00027713431838161107	-9.234901765825532e-05
20	ltm	morphology	85	1.1596878322417403e-05	-1.3192716808330118e-05
20	ltm	morphology	86	-0.00034014369561818913	-9.234901765825532e-05
20	ltm	morphology	87	-0.00014453183475104936	-9.234901765825532e-05
20	ltm	morphology	88	-0.00024665760703268536	-2.6385433616715748e-05
20	ltm	morphology	89	-0.00016317990775771563	-7.91563008499252e-05
20	ltm	morphology	90	-6.982881190076284e-05	-5.2770867233375984e-05
20	ltm	morphology	91	-0.00010739099788426021	-3.9578150424934844e-05
20	ltm	morphology	92	7.565645190765746e-05	-1.3192716808330118e-05
20	ltm	morphology	93	-7.72872520059531e-05	5.277086723320945e-05
20	ltm	morphology	94	8.404419932872553e-05	0.00010554173446658544
20	ltm	morphology	95	5.159814252375661e-05	7.915630084986969e-05
20	ltm	morphology	96	-0.00016293798952882188	-1.3192716808330118e-05
20	ltm	morphology	97	-0.0001917980044748857	-2.6385433616715748e-05
20	ltm	morphology	98	-0.0002648461054857165	0.0
20	ltm	morphology	99	-9.215574857057707e-05	-0.00010554173446664095
21	ltm	morphology	0	-9.615849094801732e-05	0.0006854843069393768
21	ltm	morphology	1	-0.002383999026723038	-0.0013709686138787536
21	ltm	morphology	2	0.005505955084956327	-0.0027419372277575627
21	ltm	morphology	3	0.013411707017899621	0.002741937227757507
21	ltm	morphology	4	0.0066680090112093415	0.0013709686138787536
21	ltm	morphology	5	0.0135418822983987	0.0047983901485757485
21	ltm	morphology	6	0.011071099751342905	0.004112905841636316
21	ltm	morphology	7	-0.005930051979699202	-0.0013709686138787536
21	ltm	morphology	8	0.0022649182710756666	0.0006854843069393768
21	ltm	morphology	9	0.002729922534542739	0.0
21	ltm	morphology	10	-0.004850109899575905	-0.0013709686138787536
21	ltm	morphology	11	-0.005640833661867739	-0.0006854843069393768
21	ltm	morphology	12	0.008526104268789303	0.004112905841636372
21	ltm	morphology	13	-0.002852464390881604	-0.0006854843069393768
21	ltm	morphology	14	0.005951498184415427	-0.0020564529208181304
21	ltm	morphology	15	-0.006084391720618698	-0.0020564529208181304
21	ltm	morphology	16	-0.0041335990727821015	0.0006854843069393768
21	ltm	morphology	17	-0.004423794099862599	-0.004112905841636316
21	ltm	morphology	18	-0.002558808263109502	0.0006854843069393768
21	ltm	morphology	19	-0.003523364552538877	-0.0013709686138787536
21	ltm	morphology	20	-0.00935157803562825	-0.0020564529208181304
21	ltm	morphology	21	-0.006751830781584478	0.0
21	ltm	morphology	22	-0.001657136520064606	0.003427421534696995
21	ltm	morphology	23	0.002908192871620807	0.0006854843069393768
21	ltm	morphology	24	0.0047275680432373735	0.0006854843069393768
21	ltm	morphology	25	0.007832515706694965	0.002741937227757618
21	ltm	morphology	26	0.0011724056061176436	0.001370968613878809
21	ltm	morphology	27	0.006199543647050776	0.002056452920818186
21	ltm	morphology	28	0.012610631575743603	0.003427421534696995
21	ltm	morphology	29	-0.006084391720618698	0.004112905841636372
21	ltm	morphology	30	0.00704401084937345	0.002741937227757618
21	ltm	morphology	31	0.002183549269932694	0.002741937227757507
21	ltm	morphology	32	0.005573277441280999	0.002056452920818186
21	ltm	morphology	33	-0.0001681525214755064	0.0020564529208181304
21	ltm	morphology	34	0.001388387697700444	0.0
21	ltm	morphology	35	0.0039550948714420775	5.551115123125783e-17
21	ltm	morphology	36	-0.006205457516974544	0.0020564529208181304
21	ltm	morphology	37	0.010659838927906784	0.0013709686138787536
21	ltm	morphology	38	0.009422096006172609	0.0013709686138787536
21	ltm	morphology	39	-0.003293569680400177	0.0006854843069393768
21	ltm	morphology	40	0.009626749708641524	0.002741937227757507
21	ltm	morphology	41	0.0018339307971595442	0.0020564529208181304
21	ltm	morphology	42	0.003892210325057932	0.0
21	ltm	morphology	43	0.0012912524975030593	0.0006854843069393768
21	ltm	morphology	44	0.0003084456175771466	0.0006854843069393768
21	ltm	morphology	45	-0.0003486417635237826	0.0006854843069393768
21	ltm	morphology	46	0.01765034020151124	0.006169358762454502
21	ltm	morphology	47	-0.009753963239183094	-0.0006854843069393768
21	ltm	morphology	48	0.005951498184415538	0.0006854843069394323
21	ltm	morphology	49	0.004709317452740502	0.0020564529208181304
21	ltm	morphology	50	-0.012372937792972438	-0.004112905841636316
21	ltm	morphology	51	0.00802113772363744	0.0
21	ltm	morphology	52	-0.0013200886321262928	0.0013709686138787536
21	ltm	morphology	53	-0.0065984677499139055	-0.0013709686138787536
21	ltm	morphology	54	0.0003437046028491597	-0.0006854843069393768
21	ltm	morphology	55	0.0017150839057741285	0.0020564529208181304
21	ltm	morphology	56	-0.012548989225080076	-0.003427421534696995
21	ltm	morphology	57	-0.0008422482973521328	-0.0020564529208181304
21	ltm	morphology	58	0.005715046597365658	0.0006854843069393768
21	ltm	morphology	59	0.004959581820346282	0.0020564529208181304
21	ltm	morphology	60	0.009793660034396079	-0.0013709686138787536
21	ltm	morphology	61	-0.0012241640054401204	0.003427421534696995
21	ltm	morphology	62	-0.0029155828015278162	0.004112905841636316
21	ltm	morphology	63	0.000914008463617777	0.004112905841636316
21	ltm	morphology	64	0.0025667071737420777	-0.0013709686138787536
21	ltm	morphology	65	0.0054154765996698995	0.0020564529208181304
21	ltm	morphology	66	0.016018344851116306	0.0034274215346969394
21	ltm	morphology	67	0.0006181334308755781	0.0006854843069393768
21	ltm	morphology	68	0.016516654681357323	0.003427421534696995
21	ltm	morphology	69	0.004261321584049127	0.0013709686138787536
21	ltm	morphology	70	0.016799959129264797	0.005483874455515125
21	ltm	morphology	71	-0.002324575581030386	0.0006854843069393768
21	ltm	morphology	72	-0.008076123359389231	-0.004112905841636316
21	ltm	morphology	73	0.0034602461418927755	0.002741937227757507
21	ltm	morphology	74	0.009097618703069243	0.004112905841636372
21	ltm	morphology	75	-0.002094780708891575	-0.0013709686138787536
21	ltm	morphology	76	-0.0021576652552759423	-0.002741937227757618
21	ltm	morphology	77	-0.000316578392471234	0.0006854843069393768
21	ltm	morphology	78	0.01332590020681601	0.0034274215346969394
21	ltm	morphology	79	-0.010823553639441541	-0.0013709686138787536
21	ltm	morphology	80	0.012870005427492393	0.004112905841636316
21	ltm	morphology	81	0.007963933182914884	0.0020564529208181304
21	ltm	morphology	82	0.003045524217765161	-0.0027419372277575627
21	ltm	morphology	83	-0.003190754474541091	0.0006854843069393768
21	ltm	morphology	84	0.00452193763151898	0.0047983901485757485
21	ltm	morphology	85	-1.1593875585691471e-05	0.0013709686138787536
21	ltm	morphology	86	0.010001509351084348	0.0020564529208181304
21	ltm	morphology	87	0.002585934473487539	0.004112905841636316
21	ltm	morphology	88	0.005201947277319929	-0.0006854843069393768
21	ltm	morphology	89	-0.002786384230277883	0.0020564529208181304
21	ltm	morphology	90	-0.008651098894360554	0.0006854843069393768
21	ltm	morphology	91	-0.013093143584719913	-0.0020564529208181304
21	ltm	morphology	92	-0.003721096053624806	-0.0006854843069393768
21	ltm	morphology	93	0.0025425427133212164	-0.0013709686138787536
21	ltm	morphology	94	-0.004618096122466997	-0.006169358762454502
21	ltm	morphology	95	-0.004007861602223661	-0.0034274215346969394
21	ltm	morphology	96	0.012666593920744762	0.0020564529208181304
21	ltm	morphology	97	0.010350151114608463	0.0013709686138787536
21	ltm	morphology	98	0.007786905041558212	-0.0006854843069393768
21	ltm	morphology	99	-0.002339365070835542	0.004798390148575693
22	ltm	morphology	0	0.007845066984686566	0.001671343324967156
22	ltm	morphology	1	0.003020939605520301	-0.00023876333213818102
22	ltm	morphology	2	0.007539058826715017	-5.551115123125783e-17
22	ltm	morphology	3	0.004363283776311344	0.00023876333213818102
22	ltm	morphology	4	0.00531930624072785	0.0011938166606908496
22	ltm	morphology	5	0.006436257854152916	0.0009550533285526686
22	ltm	morphology	6	0.004926890830228237	0.000716289996414432
22	ltm	morphology	7	0.00279349026759812	0.0
22	ltm	morphology	8	0.004220410325019075	0.0004775266642763065
22	ltm	morphology	9	0.004932890986410254	0.0009550533285526686
22	ltm	morphology	10	0.0006762757180145407	-0.0009550533285527241
22	ltm	morphology	11	0.0024251476213961176	-5.551115123125783e-17
22	ltm	morphology	12	0.0019100816962200895	0.0011938166606908496
22	ltm	morphology	13	0.0028719724501030663	-0.00023876333213829204
22	ltm	morphology	14	0.00509589382637432	0.0004775266642763065
22	ltm	morphology	15	0.00015707932132646985	-0.0007162899964144875
22	ltm	morphology	16	0.0028881032339787005	0.00023876333213818102
22	ltm	morphology	17	0.0032422952393174054	-0.00047752666427636203
22	ltm	morphology	18	0.00493688959120675	0.000716289996414432
22	ltm	morphology	19	0.003147720591708536	-0.00023876333213818102
22	ltm	morphology	20	0.006454368781040998	0.000716289996414432
22	ltm	morphology	21	0.0008635215077633651	-0.00023876333213829204
22	ltm	morphology	22	0.001322308330062083	0.0009550533285526686
22	ltm	morphology	23	0.004938946371763175	0.0009550533285526686
22	ltm	morphology	24	0.00315175751527752	-0.00023876333213818102
22	ltm	morphology	25	0.005770112763832325	0.0014325799928290306
22	ltm	morphology	26	0.001326345253630734	0.00023876333213807
22	ltm	morphology	27	0.007655857962324264	0.001193816660690794
22	ltm	morphology	28	0.0075370955941017614	0.0014325799928290306
